scopus_id,eid,title,abstract,authors,doi,year,source,volume,issue,pages,issn,isbn,affiliations,subject_areas,references,citations,url,language,publisher
85028590307,2-s2.0-85028590307,An extension of the misci middleware for smart cities based on fog computing,,Aguilar J.,10.4018/JITR.2017100102,2017-10-01,Journal of Information Technology Research,10,4,23-41,19387857,,"[{'@_fa': 'true', 'affilname': 'Universidad De Los Andes, Merida', 'affiliation-city': 'Merida', 'affiliation-country': 'Venezuela'}]",,9,9,https://api.elsevier.com/content/abstract/scopus_id/85028590307,,
85038910285,2-s2.0-85038910285,Ontological definition of governance framework for security policies in cloud environments,,Veloudis S.,10.1145/3139367.3139401,2017-09-28,ACM International Conference Proceeding Series,Part F132523,,,,"[{'@_fa': 'true', '$': '[9781450353557]'}]","[{'@_fa': 'true', 'affilname': 'CITY College, Thessaloniki', 'affiliation-city': 'Thessaloniki', 'affiliation-country': 'Greece'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85038910285,,
85032465948,2-s2.0-85032465948,Ontological framework for ensuring correctness of security policies in cloud environments,,Veloudis S.,10.1145/3136273.3136289,2017-09-20,ACM International Conference Proceeding Series,Part F130953,,,,"[{'@_fa': 'true', '$': '[9781450352857]'}]","[{'@_fa': 'true', 'affilname': 'CITY College, Thessaloniki', 'affiliation-city': 'Thessaloniki', 'affiliation-country': 'Greece'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85032465948,,
85015009772,2-s2.0-85015009772,xStore: Federated temporal query processing for large scale RDF triples on a cloud environment,,Ahn J.,10.1016/j.neucom.2016.03.116,2017-09-20,Neurocomputing,256,,5-12,09252312,,"[{'@_fa': 'true', 'affilname': 'Seoul National University', 'affiliation-city': 'Seoul', 'affiliation-country': 'South Korea'}]",,6,6,https://api.elsevier.com/content/abstract/scopus_id/85015009772,,
85032355795,2-s2.0-85032355795,Cloud SLA Modeling and Monitoring,,Labidi T.,10.1109/SCC.2017.50,2017-09-12,Proceedings 2017 IEEE 14th International Conference on Services Computing Scc 2017,,,338-345,,"[{'@_fa': 'true', '$': '[9781538620052]'}]","[{'@_fa': 'true', 'affilname': 'Multimedia, InfoRmation systems and Advanced Computing Laboratory', 'affiliation-city': 'Sfax', 'affiliation-country': 'Tunisia'}, {'@_fa': 'true', 'affilname': 'National School of Electronic and Telecommunications', 'affiliation-city': None, 'affiliation-country': 'United States'}]",,28,28,https://api.elsevier.com/content/abstract/scopus_id/85032355795,,
85032357752,2-s2.0-85032357752,Assisting Open Education Resource Providers and Instructors to Deal with Cold Start Problem in Adaptive Micro Learning: A Service Oriented Solution,,Sun G.,10.1109/SCC.2017.32,2017-09-12,Proceedings 2017 IEEE 14th International Conference on Services Computing Scc 2017,,,196-203,,"[{'@_fa': 'true', '$': '[9781538620052]'}]","[{'@_fa': 'true', 'affilname': 'University of Wollongong', 'affiliation-city': 'Wollongong', 'affiliation-country': 'Australia'}]",,7,7,https://api.elsevier.com/content/abstract/scopus_id/85032357752,,
85032219781,2-s2.0-85032219781,GraphSteal: Dynamic Re-Partitioning for Efficient Graph Processing in Heterogeneous Clusters,,Kumar D.,10.1109/CLOUD.2017.63,2017-09-08,IEEE International Conference on Cloud Computing Cloud,2017-June,,439-446,21596182,"[{'@_fa': 'true', '$': '[9781538619933]'}]","[{'@_fa': 'true', 'affilname': 'eBay, Inc.', 'affiliation-city': 'San Jose', 'affiliation-country': 'United States'}]",,12,12,https://api.elsevier.com/content/abstract/scopus_id/85032219781,,
85032206311,2-s2.0-85032206311,A Question and Answering System for Management of Cloud Service Level Agreements,,Mittal S.,10.1109/CLOUD.2017.92,2017-09-08,IEEE International Conference on Cloud Computing Cloud,2017-June,,684-687,21596182,"[{'@_fa': 'true', '$': '[9781538619933]'}]","[{'@_fa': 'true', 'affilname': 'University of Maryland, Baltimore County (UMBC)', 'affiliation-city': 'Baltimore', 'affiliation-country': 'United States'}]",,5,5,https://api.elsevier.com/content/abstract/scopus_id/85032206311,,
85032188957,2-s2.0-85032188957,Data Governance and Semantic Recommendation Algorithms for Cloud Platform Selection,,Kolb S.,10.1109/CLOUD.2017.89,2017-09-08,IEEE International Conference on Cloud Computing Cloud,2017-June,,664-671,21596182,"[{'@_fa': 'true', '$': '[9781538619933]'}]","[{'@_fa': 'true', 'affilname': 'Universität Bamberg', 'affiliation-city': 'Bamberg', 'affiliation-country': 'Germany'}]",,2,2,https://api.elsevier.com/content/abstract/scopus_id/85032188957,,
85031944466,2-s2.0-85031944466,Cloud Adapted Workflow e-Assessment System: Cloud-AWAS,,Hajjej F.,10.1109/COMPSAC.2017.86,2017-09-07,Proceedings International Computer Software and Applications Conference,1,,438-447,07303157,"[{'@_fa': 'true', '$': '[9781538603673]'}]","[{'@_fa': 'true', 'affilname': 'Université de Tunis', 'affiliation-city': 'Tunis', 'affiliation-country': 'Tunisia'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85031944466,,
85032295877,2-s2.0-85032295877,"Semantically Rich, Oblivious Access Control Using ABAC for Secure Cloud Storage",,Joshi M.,10.1109/IEEE.EDGE.2017.27,2017-09-07,Proceedings 2017 IEEE 1st International Conference on Edge Computing Edge 2017,,,142-149,,"[{'@_fa': 'true', '$': '[9781538620175]'}]","[{'@_fa': 'true', 'affilname': 'University of Maryland, Baltimore County (UMBC)', 'affiliation-city': 'Baltimore', 'affiliation-country': 'United States'}]",,17,17,https://api.elsevier.com/content/abstract/scopus_id/85032295877,,
85029575411,2-s2.0-85029575411,Composability Verification of Multi-Service Workflows in a Policy-Driven Cloud Computing Environment,,Shafiq B.,10.1109/TDSC.2015.2481881,2017-09-01,IEEE Transactions on Dependable and Secure Computing,14,5,478-493,15455971,,"[{'@_fa': 'true', 'affilname': 'Lahore University of Management Sciences', 'affiliation-city': 'Lahore', 'affiliation-country': 'Pakistan'}]",,12,12,https://api.elsevier.com/content/abstract/scopus_id/85029575411,,
85032267538,2-s2.0-85032267538,SecRBAC: Secure data in the Clouds,,Pérez J.M.M.,10.1109/TSC.2016.2553668,2017-09-01,IEEE Transactions on Services Computing,10,5,726-740,19391374,,"[{'@_fa': 'true', 'affilname': 'Universidad de Murcia', 'affiliation-city': 'Murcia', 'affiliation-country': 'Spain'}]",,27,27,https://api.elsevier.com/content/abstract/scopus_id/85032267538,,
85028011738,2-s2.0-85028011738,Cloud security and compliance - A semantic approach in end to end security,,Kalaiprasath R.,10.21307/ijssis-2017-265,2017-09-01,International Journal on Smart Sensing and Intelligent Systems,2017,Specialissue,482-494,,,"[{'@_fa': 'true', 'affilname': 'Bharath Institute of Higher Education and Research', 'affiliation-city': 'Chennai', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'Aksheyaa College of Engineering', 'affiliation-city': 'Chennai', 'affiliation-country': 'India'}]",,27,27,https://api.elsevier.com/content/abstract/scopus_id/85028011738,,
85031744316,2-s2.0-85031744316,Towards an Ontology-Based Definition of Data Anonymization Policy for Cloud Computing and Big Data,,Matsunaga R.,10.1109/DSN-W.2017.28,2017-08-30,Proceedings 47th Annual IEEE IFIP International Conference on Dependable Systems and Networks Workshops Dsn W 2017,,,75-82,,"[{'@_fa': 'true', '$': '[9781538622728]'}]","[{'@_fa': 'true', 'affilname': 'Universidade Estadual de Campinas', 'affiliation-city': 'Campinas', 'affiliation-country': 'Brazil'}]",,10,10,https://api.elsevier.com/content/abstract/scopus_id/85031744316,,
85028505197,2-s2.0-85028505197,Industrial Big Data Analysis in Smart Factory: Current Status and Research Strategies,,Xu X.,10.1109/ACCESS.2017.2741105,2017-08-17,IEEE Access,5,,17543-17551,,,"[{'@_fa': 'true', 'affilname': 'Guangdong Mechanical and Electrical College', 'affiliation-city': 'Guangzhou', 'affiliation-country': 'China'}]",,124,124,https://api.elsevier.com/content/abstract/scopus_id/85028505197,,
85029386349,2-s2.0-85029386349,POBRES: Policy-based re-encryption schema for secure resource management in clouds,,Moghaddam F.,10.1109/EUROCON.2017.8011070,2017-08-15,17th IEEE International Conference on Smart Technologies Eurocon 2017 Conference Proceedings,,,15-21,,"[{'@_fa': 'true', '$': '[9781509038435]'}]","[{'@_fa': 'true', 'affilname': 'Georg-August-Universität Göttingen', 'affiliation-city': 'Gottingen', 'affiliation-country': 'Germany'}, {'@_fa': 'true', 'affilname': 'Gesellschaft für Wissenschaftliche Datenverarbeitung mbH Göttingen (GWDG)', 'affiliation-city': 'Gottingen', 'affiliation-country': 'Germany'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/85029386349,,
85034222332,2-s2.0-85034222332,Ontology-based SLA negotiation and re-negotiation for cloud computing,,Labidi T.,10.1109/WETICE.2017.24,2017-08-07,Proceedings 2017 IEEE 26th International Conference on Enabling Technologies Infrastructure for Collaborative Enterprises Wetice 2017,,,36-41,,"[{'@_fa': 'true', '$': '[9781538617588]'}]","[{'@_fa': 'true', 'affilname': 'Multimedia, InfoRmation systems and Advanced Computing Laboratory', 'affiliation-city': 'Sfax', 'affiliation-country': 'Tunisia'}, {'@_fa': 'true', 'affilname': 'National School of Electronic and Telecommunications', 'affiliation-city': None, 'affiliation-country': 'United States'}]",,10,10,https://api.elsevier.com/content/abstract/scopus_id/85034222332,,
84978062342,2-s2.0-84978062342,Cloud services composition through cloud patterns: a semantic-based approach,,Di Martino B.,10.1007/s00500-016-2264-1,2017-08-01,Soft Computing,21,16,4557-4570,14327643,,"[{'@_fa': 'true', 'affilname': 'Università degli Studi della Campania Luigi Vanvitelli', 'affiliation-city': 'Naples', 'affiliation-country': 'Italy'}]",,36,36,https://api.elsevier.com/content/abstract/scopus_id/84978062342,,
85019226137,2-s2.0-85019226137,Privacy-Preserving Smart Semantic Search Based on Conceptual Graphs over Encrypted Outsourced Data,,Fu Z.,10.1109/TIFS.2017.2692728,2017-08-01,IEEE Transactions on Information Forensics and Security,12,8,1874-1884,15566013,,"[{'@_fa': 'true', 'affilname': 'Nanjing University of Information Science & Technology', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",,169,169,https://api.elsevier.com/content/abstract/scopus_id/85019226137,,
85028560867,2-s2.0-85028560867,Profiling in obstetrics for premature birth risk patients,,Lupşe O.,10.1109/EHB.2017.7995418,2017-07-28,2017 E Health and Bioengineering Conference Ehb 2017,,,289-292,,"[{'@_fa': 'true', '$': '[9781538603581]'}]","[{'@_fa': 'true', 'affilname': 'Universitatea Politehnica Timisoara', 'affiliation-city': 'Timisoara', 'affiliation-country': 'Romania'}]",,2,2,https://api.elsevier.com/content/abstract/scopus_id/85028560867,,
85028663845,2-s2.0-85028663845,Semantic based multi lexical ranking technique for an effective search in protected cloud,,Mayan J.A.,10.1109/ICCICCT.2016.7988015,2017-07-21,2016 International Conference on Control Instrumentation Communication and Computational Technologies Iccicct 2016,,,570-576,,"[{'@_fa': 'true', '$': '[9781509052400]'}]","[{'@_fa': 'true', 'affilname': 'Sathyabama Institute of Science and Technology', 'affiliation-city': 'Chennai', 'affiliation-country': 'India'}]",,18,18,https://api.elsevier.com/content/abstract/scopus_id/85028663845,,
85037330220,2-s2.0-85037330220,Cloud computing resource scheduling based on improved semantic search engine,,Chen J.,10.1145/3144789.3144805,2017-07-17,ACM International Conference Proceeding Series,Part F131840,,,,"[{'@_fa': 'true', '$': '[9781450352871]'}]","[{'@_fa': 'true', 'affilname': 'University of Electronic Science and Technology of China', 'affiliation-city': 'Chengdu', 'affiliation-country': 'China'}]",,3,3,https://api.elsevier.com/content/abstract/scopus_id/85037330220,,
85023646144,2-s2.0-85023646144,Resource provisioning for cloud-assisted body area network in a smart home environment,,Hassan M.M.,10.1109/ACCESS.2017.2726012,2017-07-11,IEEE Access,5,,13213-13224,,,"[{'@_fa': 'true', 'affilname': 'King Saud University', 'affiliation-city': 'Riyadh', 'affiliation-country': 'Saudi Arabia'}]",,9,9,https://api.elsevier.com/content/abstract/scopus_id/85023646144,,
85046993329,2-s2.0-85046993329,Semantically enriched open API service descriptions in the cloud,,Mainas N.,10.1109/ICSESS.2017.8342865,2017-07-02,Proceedings of the IEEE International Conference on Software Engineering and Service Sciences Icsess,2017-November,,66-69,23270586,"[{'@_fa': 'true', '$': '[9781538645703]'}]","[{'@_fa': 'true', 'affilname': 'Technical University of Crete', 'affiliation-city': 'Chania', 'affiliation-country': 'Greece'}]",,3,3,https://api.elsevier.com/content/abstract/scopus_id/85046993329,,
85046087754,2-s2.0-85046087754,Improving OpenID connect federation's interoperability with web semantics,,Weingartner R.,10.1109/AICCSA.2017.106,2017-07-02,Proceedings of IEEE ACS International Conference on Computer Systems and Applications Aiccsa,2017-October,,1269-1276,21615322,"[{'@_fa': 'true', '$': '[9781538635810]'}]","[{'@_fa': 'true', 'affilname': 'Universidade Federal de Santa Catarina', 'affiliation-city': 'Florianopolis', 'affiliation-country': 'Brazil'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85046087754,,
85047430877,2-s2.0-85047430877,Semantic based clustering system with cloud computing,,Tar H.H.,10.1109/ICIIBMS.2017.8279711,2017-07-02,Iciibms 2017 2nd International Conference on Intelligent Informatics and Biomedical Sciences,2018-January,,195-197,,"[{'@_fa': 'true', '$': '[9781509066643]'}]","[{'@_fa': 'true', 'affilname': 'University of Computer Studeis', 'affiliation-city': 'Yangon, Myanmar', 'affiliation-country': 'Myanmar'}]",,2,2,https://api.elsevier.com/content/abstract/scopus_id/85047430877,,
85047102774,2-s2.0-85047102774,Self-Learning system for personalized E-Learning,,Pant V.,10.1109/ICETCCT.2017.8280344,2017-07-02,2017 International Conference on Emerging Trends in Computing and Communication Technologies Icetcct 2017,2018-January,,1-6,,"[{'@_fa': 'true', '$': '[9781538611470]'}]","[{'@_fa': 'true', 'affilname': 'Graphic Era Deemed to be University', 'affiliation-city': 'Dehradun', 'affiliation-country': 'India'}]",,7,7,https://api.elsevier.com/content/abstract/scopus_id/85047102774,,
85050563412,2-s2.0-85050563412,Modeling of complex surface processing knowledge service behavior under cloud model,,Chang B.,10.1109/ICMIC.2017.8321649,2017-07-02,Proceedings of 2017 9th International Conference on Modelling Identification and Control Icmic 2017,2018-March,,254-259,,"[{'@_fa': 'true', '$': '[9781509065738]'}]","[{'@_fa': 'true', 'affilname': 'Kunming University of Science and Technology', 'affiliation-city': 'Kunming', 'affiliation-country': 'China'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/85050563412,,
85049614539,2-s2.0-85049614539,A policy-based identity management schema for managing accesses in clouds,,Moghaddam F.F.,10.1109/NOF.2017.8251226,2017-07-01,Proceedings of the 2017 8th International Conference on the Network of the Future Nof 2017,2018-January,,91-98,,"[{'@_fa': 'true', '$': '[9781538605547]'}]","[{'@_fa': 'true', 'affilname': 'Georg-August-Universität Göttingen', 'affiliation-city': 'Gottingen', 'affiliation-country': 'Germany'}, {'@_fa': 'true', 'affilname': 'Gesellschaft für Wissenschaftliche Datenverarbeitung mbH Göttingen (GWDG)', 'affiliation-city': 'Gottingen', 'affiliation-country': 'Germany'}]",,11,11,https://api.elsevier.com/content/abstract/scopus_id/85049614539,,
85045143286,2-s2.0-85045143286,Development of collaborative editing applications through semantic publish-subscribe platforms,,Viola F.,10.23919/FRUCT.2017.8250203,2017-07-01,Conference of Open Innovation Association Fruct,,,351-357,23057254,"[{'@_fa': 'true', '$': '[9789526865324]'}]","[{'@_fa': 'true', 'affilname': 'Alma Mater Studiorum Università di Bologna', 'affiliation-city': 'Bologna', 'affiliation-country': 'Italy'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85045143286,,
85060679183,2-s2.0-85060679183,On the use of similarity or query languages in cloud discovery based on ontology,,Guerfel R.,10.4018/IJSSMET.2017070104,2017-07-01,International Journal of Service Science Management Engineering and Technology,8,3,60-78,1947959X,,"[{'@_fa': 'true', 'affilname': ""Université de Tunis El Manar, Ecole Nationale d'Ingénieurs de Tunis"", 'affiliation-city': 'Tunis', 'affiliation-country': 'Tunisia'}]",,6,6,https://api.elsevier.com/content/abstract/scopus_id/85060679183,,
85046971226,2-s2.0-85046971226,Evaluation of cloud service ontologies,,Afify Y.M.,10.1109/INTELCIS.2017.8260045,2017-07-01,2017 IEEE 8th International Conference on Intelligent Computing and Information Systems Icicis 2017,2018-January,,144-153,,"[{'@_fa': 'true', '$': '[9772371723, 9789772371723]'}]","[{'@_fa': 'true', 'affilname': 'Faculty of Computer and Information Sciences, Ain Shams University', 'affiliation-city': 'Cairo', 'affiliation-country': 'Egypt'}]",,2,2,https://api.elsevier.com/content/abstract/scopus_id/85046971226,,
85071048804,2-s2.0-85071048804,Knowledge engine for robots using ontology,,Salam K.M.A.,10.1109/ACIT-CSII-BCD.2017.46,2017-07-01,Proceedings 2017 5th International Conference on Applied Computing and Information Technology 2017 4th International Conference on Computational Science Intelligence and Applied Informatics and 2017 1st International Conference on Big Data Cloud Computing Data Science and Engineering Acit Csii Bcd 2017,,,25-28,,"[{'@_fa': 'true', '$': '[9781538633021]'}]","[{'@_fa': 'true', 'affilname': 'IBM Research', 'affiliation-city': 'Yorktown Heights', 'affiliation-country': 'United States'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/85071048804,,
85071044943,2-s2.0-85071044943,Automated risk identification of CMMI project planning using ontology,,Rojrattanakorn C.,10.1109/ACIT-CSII-BCD.2017.26,2017-07-01,Proceedings 2017 5th International Conference on Applied Computing and Information Technology 2017 4th International Conference on Computational Science Intelligence and Applied Informatics and 2017 1st International Conference on Big Data Cloud Computing Data Science and Engineering Acit Csii Bcd 2017,,,19-24,,"[{'@_fa': 'true', '$': '[9781538633021]'}]","[{'@_fa': 'true', 'affilname': 'Chulalongkorn University', 'affiliation-city': 'Bangkok', 'affiliation-country': 'Thailand'}]",,4,4,https://api.elsevier.com/content/abstract/scopus_id/85071044943,,
85025120494,2-s2.0-85025120494,Study and design of ontology for cloud based web services attacks: A survey,,Chavan S.,10.1109/ICGTSPICC.2016.7955263,2017-06-22,Proceedings International Conference on Global Trends in Signal Processing Information Computing and Communication Icgtspicc 2016,,,24-29,,"[{'@_fa': 'true', '$': '[9781509004676]'}]","[{'@_fa': 'true', 'affilname': 'Government College of Engineering Aurangabad, Chhatrapati Sambhajinagar', 'affiliation-city': 'Aurangabad', 'affiliation-country': 'India'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85025120494,,
85024395760,2-s2.0-85024395760,SNSQ ontology: A domain ontology for SNSs data quality,,Zheng L.,10.1109/ICCCBDA.2017.7951876,2017-06-16,2017 2nd IEEE International Conference on Cloud Computing and Big Data Analysis Icccbda 2017,,,11-18,,"[{'@_fa': 'true', '$': '[9781509044986]'}]","[{'@_fa': 'true', 'affilname': 'Beijing Information Science & Technology University', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/85024395760,,
85024399509,2-s2.0-85024399509,Resource brokerage ontology for vendor-independent Cloud Service management,,Karim B.,10.1109/ICCCBDA.2017.7951959,2017-06-16,2017 2nd IEEE International Conference on Cloud Computing and Big Data Analysis Icccbda 2017,,,466-472,,"[{'@_fa': 'true', '$': '[9781509044986]'}]","[{'@_fa': 'true', 'affilname': 'Athabasca University', 'affiliation-city': 'Athabasca', 'affiliation-country': 'Canada'}]",,7,7,https://api.elsevier.com/content/abstract/scopus_id/85024399509,,
85025138000,2-s2.0-85025138000,Enterprise architecture modeling based on cloud computing security ontology as a reference model,,Janulevičius J.,10.1109/eStream.2017.7950320,2017-06-15,2017 Open Conference of Electrical Electronic and Information Sciences Estream 2017 Proceedings of the Conference,,,,,"[{'@_fa': 'true', '$': '[9781538639986]'}]","[{'@_fa': 'true', 'affilname': 'Vilniaus Gedimino Technikos Universitetas', 'affiliation-city': 'Vilnius', 'affiliation-country': 'Lithuania'}]",,13,13,https://api.elsevier.com/content/abstract/scopus_id/85025138000,,
85023165503,2-s2.0-85023165503,Demo: Solution recommender for system failure recovery via log event pattern matching on a knowledge graph,,Dayarathna M.,10.1145/3093742.3095094,2017-06-08,Debs 2017 Proceedings of the 11th ACM International Conference on Distributed Event Based Systems,,,331-334,,"[{'@_fa': 'true', '$': '[9781450350655]'}]","[{'@_fa': 'true', 'affilname': 'WSO2 Inc.', 'affiliation-city': 'Mountain View', 'affiliation-country': 'United States'}]",,3,3,https://api.elsevier.com/content/abstract/scopus_id/85023165503,,
85021725040,2-s2.0-85021725040,Lexicalizing linked data for a human friendly web,,Perera R.,10.1109/CONFLUENCE.2017.7943119,2017-06-07,Proceedings of the 7th International Conference Confluence 2017 on Cloud Computing Data Science and Engineering,,,30-35,,"[{'@_fa': 'true', '$': '[9781509035182]'}]","[{'@_fa': 'true', 'affilname': 'Auckland University of Technology', 'affiliation-city': 'Auckland', 'affiliation-country': 'New Zealand'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85021725040,,
85021094330,2-s2.0-85021094330,A knowledge-driven geospatially enabled framework for geological big data,,Wu L.,10.3390/ijgi6060166,2017-06-01,ISPRS International Journal of Geo Information,6,6,,,,"[{'@_fa': 'true', 'affilname': 'China University of Geosciences', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'National Engineering Research Center for GIS', 'affiliation-city': 'Wuhan', 'affiliation-country': 'China'}]",,33,33,https://api.elsevier.com/content/abstract/scopus_id/85021094330,,
85019725242,2-s2.0-85019725242,Development of Bioinformatics Infrastructure for Genomics Research,,Mulder N.J.,10.1016/j.gheart.2017.01.005,2017-06-01,Global Heart,12,2,91-98,22118160,,"[{'@_fa': 'true', 'affilname': 'University of Cape Town', 'affiliation-city': 'Cape Town', 'affiliation-country': 'South Africa'}]",,58,58,https://api.elsevier.com/content/abstract/scopus_id/85019725242,,
85020527201,2-s2.0-85020527201,"Using semantic web technologies to power lungmap, a molecular data repository",,Krzyzanowski M.C.,10.1145/3066911.3066916,2017-05-19,Proceedings of the International Workshop on Semantic Big Data Sbd 2017 in Conjunction with the 2017 ACM SIGMOD Pods Conference,,,,,"[{'@_fa': 'true', '$': '[9781450349871]'}]","[{'@_fa': 'true', 'affilname': 'RTI International', 'affiliation-city': 'Research Triangle Park', 'affiliation-country': 'United States'}]",,2,2,https://api.elsevier.com/content/abstract/scopus_id/85020527201,,
85020176997,2-s2.0-85020176997,Evaluation of security vulnerability severity based on CMAHP,,Jialiang S.,10.1109/CompComm.2016.7924866,2017-05-10,2016 2nd IEEE International Conference on Computer and Communications Iccc 2016 Proceedings,,,1056-1060,,"[{'@_fa': 'true', '$': '[9781467390262]'}]","[{'@_fa': 'true', 'affilname': 'Zhengzhou Information Science Technology Institute', 'affiliation-city': 'Zhengzhou', 'affiliation-country': 'China'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/85020176997,,
85029157589,2-s2.0-85029157589,Interfacing fast-fashion design industries with Semantic Web technologies: The case of Imperial Fashion,,Peroni S.,10.1016/j.websem.2017.06.001,2017-05-01,Journal of Web Semantics,44,,37-53,15708268,,"[{'@_fa': 'true', 'affilname': 'Alma Mater Studiorum Università di Bologna', 'affiliation-city': 'Bologna', 'affiliation-country': 'Italy'}]",,12,12,https://api.elsevier.com/content/abstract/scopus_id/85029157589,,
85020190539,2-s2.0-85020190539,Semantic cyber-physical cloud systems,,Beres A.,10.1109/ISDFS.2017.7916499,2017-05-01,2017 5th International Symposium on Digital Forensic and Security Isdfs 2017,,,,,"[{'@_fa': 'true', '$': '[9781509058341]'}]","[{'@_fa': 'true', 'affilname': 'Universitatea Tehnica din Cluj-Napoca', 'affiliation-city': 'Cluj Napoca', 'affiliation-country': 'Romania'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85020190539,,
84994351129,2-s2.0-84994351129,Parallel computation of the reachability graph of petri net models with semantic information,,González-López de Murillas E.,10.1002/spe.2438,2017-05-01,Software Practice and Experience,47,5,647-668,00380644,,"[{'@_fa': 'true', 'affilname': 'Technische Universiteit Eindhoven', 'affiliation-city': 'Eindhoven', 'affiliation-country': 'Netherlands'}]",,2,2,https://api.elsevier.com/content/abstract/scopus_id/84994351129,,
85006913847,2-s2.0-85006913847,Models and data engineering,,Bellatreche L.,10.1016/j.future.2016.11.019,2017-05-01,Future Generation Computer Systems,70,,1-3,0167739X,,"[{'@_fa': 'true', 'affilname': 'Université de Poitiers', 'affiliation-city': 'Poitiers', 'affiliation-country': 'France'}]",,0,0,https://api.elsevier.com/content/abstract/scopus_id/85006913847,,
85020195545,2-s2.0-85020195545,Cloud security and compliance - A semantic approach in end to end security,,Kalaiprasath R.,,2017-05-01,International Journal of Mechanical Engineering and Technology,8,5,987-994,09766340,,"[{'@_fa': 'true', 'affilname': 'Bharath Institute of Higher Education and Research', 'affiliation-city': 'Chennai', 'affiliation-country': 'India'}, {'@_fa': 'true', 'affilname': 'Aksheyaa College of Engineering', 'affiliation-city': 'Chennai', 'affiliation-country': 'India'}]",,27,27,https://api.elsevier.com/content/abstract/scopus_id/85020195545,,
85021058965,2-s2.0-85021058965,New frontiers on open standards for geo-spatial science,,Bermudez L.,10.1080/10095020.2017.1325613,2017-04-03,Geo Spatial Information Science,20,2,126-133,10095020,,"[{'@_fa': 'true', 'affilname': 'Open Geospatial Consortium, Inc.', 'affiliation-city': 'Wayland', 'affiliation-country': 'United States'}]",,14,14,https://api.elsevier.com/content/abstract/scopus_id/85021058965,,
85006489230,2-s2.0-85006489230,"A Reference Architecture for provisioning of Tools as a Service: Meta-model, Ontologies and Design Elements",,Chauhan M.,10.1016/j.future.2016.12.002,2017-04-01,Future Generation Computer Systems,69,,41-65,0167739X,,"[{'@_fa': 'true', 'affilname': 'IT-Universitetet i København', 'affiliation-city': 'Copenhagen', 'affiliation-country': 'Denmark'}]",,12,12,https://api.elsevier.com/content/abstract/scopus_id/85006489230,,
84981170537,2-s2.0-84981170537,Methodology for energy aware adaptive management of virtualized data centers,,Cioara T.,10.1007/s12053-016-9467-2,2017-04-01,Energy Efficiency,10,2,475-498,1570646X,,"[{'@_fa': 'true', 'affilname': 'Universitatea Tehnica din Cluj-Napoca', 'affiliation-city': 'Cluj Napoca', 'affiliation-country': 'Romania'}]",,6,6,https://api.elsevier.com/content/abstract/scopus_id/84981170537,,
85017327186,2-s2.0-85017327186,A Semantically-Enhanced Modelling Environment for Business Process as a Service,,Hinkelmann K.,10.1109/ES.2016.25,2017-03-16,Proceedings 4th International Conference on Enterprise Systems Advances in Enterprise Systems Es 2016,,,143-152,,"[{'@_fa': 'true', '$': '[9780769559841]'}]","[{'@_fa': 'true', 'affilname': 'University of Pretoria', 'affiliation-city': 'Pretoria', 'affiliation-country': 'South Africa'}, {'@_fa': 'true', 'affilname': 'Fachhochschule Nordwestschweiz FHNW', 'affiliation-city': 'Windisch', 'affiliation-country': 'Switzerland'}]",,14,14,https://api.elsevier.com/content/abstract/scopus_id/85017327186,,
85016648049,2-s2.0-85016648049,IUI'17 workshop summary for SmartLearn - Intelligent interfaces for ubiquitous and smart learning,,Celik I.,10.1145/3030024.3040248,2017-03-07,International Conference on Intelligent User Interfaces Proceedings IUI,,,17-19,,"[{'@_fa': 'true', '$': '[9781450348935]'}]","[{'@_fa': 'true', 'affilname': 'Middle East Technical University (METU)', 'affiliation-city': 'Ankara', 'affiliation-country': 'Turkey'}]",,1,1,https://api.elsevier.com/content/abstract/scopus_id/85016648049,,
85016097578,2-s2.0-85016097578,Ontological and Algebra-Algorithmic Tools for Automated Design of Parallel Programs for Cloud Platforms,,Doroshenko A.Y.,10.1007/s10559-017-9932-8,2017-03-01,Cybernetics and Systems Analysis,53,2,323-332,10600396,,"[{'@_fa': 'true', 'affilname': 'National Technical University of Ukraine “Igor Sikorsky Kyiv Polytechnic Institute”', 'affiliation-city': 'Kyiv', 'affiliation-country': 'Ukraine'}]",,3,3,https://api.elsevier.com/content/abstract/scopus_id/85016097578,,
