title,authors,abstract,year,keywords,doi,url,type
Decoding 5G security: toward a hybrid threat ontology,"Paskauskas, R. Andrew","<p>The rapid deployment of 5G technology ushers in a new era of connectivity with unparalleled potential, but it also presents unprecedented security challenges.</p><p>A meticulous review of ENISA's Taxonomy is undertaken, specifically in its application to 5G networks and their cybersecurity assets. This work also evaluates the relevance of cybersecurity structures in other EU papers and ENISA reports, providing critical insights into the evolving landscape of cybersecurity.</p><p>In the context of hybrid threats, the study categorizes these multifaceted challenges using the established taxonomy. It establishes connections between ontological categories, thereby deriving an ontology that illuminates the intricate nature of hybrid threats within 5G.</p><p>The integration of the 5G vision with the TEN-T initiative for trans-European transport corridors constitutes a significant part of the research. This phase incorporates a comprehensive review of the Connecting Europe Facility (CEF) work plan, encompassing vital elements like Multi-Access Edge Computing (MEC), Network Function Virtualization (NFV), Software-Defined Networking (SDN), FOG/EDGE/CLOUD computing.</p><p>The study also delves into the intricacies of 5G cybersecurity, examining ENISA's contributions to 5G network security and risk while navigating the landscape of applicable EU and national laws, along with EU guidance. This exploration extends to cybersecurity implications within the context of the CEF funding program.</p><p>Significantly, the integration of RDF coding plays a pivotal role in aligning the developed ontology with the JRC Cybersecurity Taxonomy. This exposition represents a milestone in the field of 5G cybersecurity, as it effectively aligns a comprehensive ontology, designed to comprehend and mitigate hybrid threats in 5G networks, with the JRC Cybersecurity Taxonomy. The alignment is achieved by leveraging RDF coding techniques, which have greatly enhanced the ontology's machine-readability and interoperability.</p>",2025,"5G Cybersecurity, Hybrid Threats, Ontology Development, RDF (Resource Description Framework), ENISA Threat Taxonomy, EU Cybersecurity Strategies, Automated Analysis in Cybersecurity, JRC Cybersecurity Taxonomy",10.12688/openreseurope.16916.1,,publication
HelioCloud as a Knowledge base for understanding the advantages and complexity of cloud computing platforms,"Rourke, Sarah, Shalaby, Omar, Thomas, Brian, Bradford, Jeffery, Antunes, Alex, Vandegriff, Jon, Shumate, Peter, Knowles, Lisa","<p dir=""ltr"">HelioCloud is a computing platform hosted in the AWS cloud that enables scientists to access and process heliophysics datasets using the familiar interface of Jupyter notebooks with the power of Dask clusters in an efficient and cost effective manner. With the intention of exposing the possibilities of high powered computing in the cloud to the Heliophysics community, HelioCloud is a perfect case study for reviewing the advantages and complexities of cloud computing platforms.</p>
<p dir=""ltr"">Much like HelioCloud&rsquo;s intention for the Heliophysics community, we will explore the matrix of configurations that are necessary for deploying, maintaining, and monitoring a cloud computing platform using visuals and language appropriate for all audiences. Further, after establishing this foundation of knowledge, we describe the advantages that define reason for virtually hosted platforms in sciences today.</p>",2025,"HelioCloud, Heliophysics",10.5281/zenodo.17435199,,poster
How to get Fine-tuned (specialized)  LLMs for your academic need with  de.KCD,"Miranda, Jacobo","<p>Artificial intelligence is revolutionizing science, and the technology is advancing rapidly. We at de.KCD want to support users with cloud computing and cloud storage and also training to use these technologies. We have seen how LLMs can excel at tasks they are trained to do, such as coding; and we know that researchers and scientists have access to data that can be used to train a model on specialized tasks. We help people to not only setup and run Large language models on German academic infrastructure provided by de.KCD, but also to teach them how to train a model with novel datasets, to have an LLM fine-tuned on data that is not general knowledge. We hope that it will be useful to better understand specific or specialized fields of science and research. We provide support by (1) giving training on the ever evolving guidelines and best practices for the use of LLMs, (2) storing the model and datasets on the cloud for private or public usage, and (3) using cloud computing to create the fine-tuned models and making them available for use.</p>",2025,"AI, LLMs, Fine Tuning",10.5281/zenodo.17198978,,publication
Cloud infrastructure architecture and the zero trust model as a cybersecurity strategy,"Teodoro, Douglas Diego Rocha","<p>Since the emergence of the internet, the vertiginous growth in the use of electronic media has grown in the same proportion as cyber crimes, applied in an increasingly sophisticated way. In addition to these two factors that impact the use of the internet, the speed with which the resources and tools inherent in the area of Information and Communication Technology (ICTs) evolve, which enhance the need to continuously develop and improve the means for the protection of sensitive data of people and public and private organizations. In this perspective, Cloud Computing emerges, which allows the storage of data, networks and applications, and other resources through integrated environments through the internet, from collective providers, as opposed to the on-premise system, which is based on the custody and access through local servers, including mainframes, which are still maintained in most large organizations, such as the banking system, for example. Added to Cloud Computing are Zero Trust practices, whose main innovation is the adoption of several layers of access verification. This article was prepared using bibliographical research as a methodology. The question that arises on the subject is: how does Zero Trust provide greater security to network users? The objective is to demonstrate the advantages of security provided by Zero Trust, combined with Cloud Computing. In view of the analyzed literature, it was possible to conclude the existence of two main aspects brought by Zero Trust: internet user access only from 7 layers of verification, and the mitigation of vulnerabilities, including the idea of responsible browsing by different users.</p>",2025,"Cybercrime, IT Security, Mainframes, Cloud Computing, Zero Trust",10.32749/nucleodoconhecimento.com.br/technology-en/zero-trust-model,,publication
Graphical Editors for Defining Scaling Policies Analysable Using Simulations,"Summerer, Tim","<p>Abstract</p>
<p>Context. This thesis is concerned with improving the engineering of auto-scaling policies for cloud<br>based applications through a model-based approach. Throughout this paper I create a graphical<br>editor for the scaling policies introduced by Klinaku et al. [KHB21].<br>Problem. Working with scaling policies is currently done with a tree-based editor. These can be a<br>problem either for software architects that are used to graphical modeling languages such as UML,<br>for whom a tree editor might make their work more tedious or e.g., for communicating scaling<br>concerns to stakeholders such as financial managers or clients because understanding technical<br>terms via a tree editor can be especially difficult for them.<br>Objective. The objective is to design and implement a graphical editor for scaling policies that<br>makes the creation of policies easier and to improve the understanding of scaling policies as part of<br>the research question of this thesis.<br>Method. To implement the graphical editor, I design a model for it based on state-of-the-art research<br>on visual notations. To refine the model, I gather feedback from three experts of software quality<br>and architectures. I have implemented the graphical editor in Eclipse Sirius.<br>Result. For validation, I perform an evaluation session where participants from the industry and<br>academia have been asked to give feedback via a questionnaire on their experience using the<br>graphical editor. Almost all participants have found the design to be appropriate and two thirds of<br>participants have reported a high value for helpfulness of the graphical editor.<br>Conclusion. Lastly, I summarize key aspects of the thesis, discuss benefits and limitations to the<br>graphical editor and my findings. Additionally, I present the lessons I learned and point out potential<br>future work.</p>",2025,"Cloud Computing, Autoscaling, Scaling Policies",10.18419/opus-12693,,publication
Arquitetura de infraestrutura em nuvem e o modelo zero trust como estratégia de cibersegurança,"Teodoro, Douglas Diego Rocha","<p>Desde o surgimento da internet, o crescimento vertiginoso do uso dos meios eletr&ocirc;nicos cresce na mesma propor&ccedil;&atilde;o em que ocorrem os crimes cibern&eacute;ticos, aplicados de forma cada vez mais sofisticada. Al&eacute;m desses dois fatores que impactam o uso da internet, destaca-se a velocidade com que evoluem os recursos e ferramentas inerentes &agrave; &aacute;rea de Tecnologia da Informa&ccedil;&atilde;o e Comunica&ccedil;&atilde;o (TICs), que potencializam a necessidade de serem desenvolvidos e aperfei&ccedil;oados, continuamente, os meios de prote&ccedil;&atilde;o de dados sens&iacute;veis de pessoas e organiza&ccedil;&otilde;es p&uacute;blicas e privadas. Nesta perspectiva, surge a Cloud Computing, que permite o armazenamento de dados, redes e aplica&ccedil;&otilde;es, e demais recursos por meio de ambientes integrados atrav&eacute;s da internet, a partir de provedores coletivos, em contraponto ao sistema on-premise, que se baseia na guarda e acesso por meio de servidores locais, inclusive mainframes, que ainda s&atilde;o mantidos em boa parte das organiza&ccedil;&otilde;es de grande porte, como o sistema banc&aacute;rio, por exemplo. Ao Cloud Computing somem-se as pr&aacute;ticas do Zero Trust, cuja principal inova&ccedil;&atilde;o consiste na ado&ccedil;&atilde;o de v&aacute;rias camadas de verifica&ccedil;&atilde;o de acesso. Este artigo foi elaborado adotando como metodologia a pesquisa bibliogr&aacute;fica. A pergunta que surge sobre o tema &eacute;: de que forma a Zero Trust confere maior seguran&ccedil;a aos usu&aacute;rios das redes? Como objetivo pretende-se demonstrar as vantagens da seguran&ccedil;a proporcionadas pela Zero Trust, aliadas &agrave; Cloud Computing. Diante da literatura analisada, foi poss&iacute;vel concluir a exist&ecirc;ncia de dois aspectos principais trazidos pela Zero Trust: o acesso do internauta somente a partir de 7 camadas de verifica&ccedil;&atilde;o, e a mitiga&ccedil;&atilde;o das vulnerabilidades, entre elas a ideia sobre navega&ccedil;&atilde;o respons&aacute;vel pelos diferentes usu&aacute;rios.</p>",2025,"Crimes cibernéticos, Segurança em TI, Mainframes, Cloud Computing, Zero Trust",10.32749/nucleodoconhecimento.com.br/tecnologia/modelo-zero-trust,,publication
"Monolith to Microservices: Challenges, Best Practices, and Future Perspectives",Venkata Baladari,"<p><span>The adoption of microservices architecture has significantly impacted software development, offering benefits such as enhanced scalability, increased flexibility, and accelerated deployment, although it also brings about issues including intricate communication complexities, security vulnerabilities, and elevated operational burdens. This study examines the shift from monolithic to microservices architecture, focusing on significant obstacles and effective methods including API gateways, containerization, Continuous Integration and Continuous Deployment (CI/CD) pipelines, and event-driven architectures. Technologies like AI-driven automation, serverless computing, and edge computing are anticipated to boost performance, reduce costs, and facilitate real-time processing. Research in self-healing systems, sustainable cloud computing, and multi-cloud approaches will enhance microservices in the future. To maximize the advantages of microservices, organizations should transition their systems gradually, implement automation, and prioritize innovation in order to develop robust, secure, and forward-thinking applications.</span></p>",2025,"Monolithic, Microservices, Monitoring, Architecture, Kubernetes",10.5281/zenodo.15044455,,publication
Secure Learning and Multimedia Design: A Data-Driven Analysis of Engagement in E-Learning Platforms,"Vaishnavi N, Dr. Deepthi Das, Dr. Rajesh Khanna","<p><span>The rapid proliferation of e-learning systems has created a dual dilemma, revealing how to secure our valuable data, while also keeping a learner engaged. Historically, method- ologies have approached these questions independently, without recognizing how they are indistinguishably interconnected as original content within the e-learning ecosystem. This paper in- vestigates both the data-driven data security methodologies, and multimedia design guidelines, and their collective impact on an online learning tools trust worthiness, and learner engagement. Specifically, we investigate a real dataset that tracks engagement through processes , multimedia interactions (downloading, mul- timedia/video duration), and intrusion events (network transi- tions/intrusions),<span> </span>to<span> </span>investigate<span> </span>network<span> </span>intrusion<span> </span>evidence<span> </span>related three areas of user activity, network condition, and user roles. Our findings suggest base engagement activity often is down- loading and video streaming, and when any activity attempted<span> </span>by the user role was admin, a higher propensity of intrusion detection was noted. Moreover, this analysis suggests both the activity happening in multimedia, and video length was also proportional<span> </span>to<span> </span>the<span> </span>suspicious<span> </span>reports<span> </span>of<span> </span>attacked<span> </span>activity<span> </span>as<span> </span>well. The<span> </span>analysis<span> </span>also<span> </span>hints<span> </span>specifically<span> </span>to<span> </span>multimedia<span> </span>being<span> </span>a<span> </span>potential risk, if not savely managed/cooked. In light of our research, we have deliberated on the importance of integrating data security principles<span> </span>and<span> </span>multimedia<span> </span>design<span> </span>principles<span> </span>in<span> </span>e-learning<span> </span>in<span> </span>ways that will help develop e-learning contexts that are both secure from cyber threats and help facilitate active learning. This piece aims to provide useful multidirectional insights for developers and educators who are trying to design safe, engaging, and ultimately effective digital learning experiences.</span></p>",2025,"Secure learning, data security, multimedia de- sign, engagement, e-learning, intrusion detection, data-driven analysis, cybersecurity, educational technology.",10.5281/zenodo.18089138,,publication
THE EVOLVING CLOUD SECURITY LANDSCAPE: CHALLENGES AND SOLUTIONS,"Syed Zaid, Pranav Kumar Mishra, Yogish TR, Manjunath B","<p><em><span>Cloud Computing has emerged as a pivotal technology<span> </span>in<span> </span>the IT industry<span> </span>over recent years. Its widespread adoption can be<span> </span>attributed to the significant economic benefits it offers. Numerous Cloud Service Providers (CSPs) now enable users to host their applications and data on cloud platforms. However, a major challenge persists in the form of Cloud Security, which hinders the full- scale adoption and utilization of cloud services. This issue continues to prevent many users from taking advantage of the diverse services cloud computing offers.</span></em></p>
<p><em><span>To address these concerns, various mechanisms<span> </span>have been developed to mitigate potential risks under the umbrella of cloud security. In this paper, we propose a Hybrid Cryptographic System<span> </span>(HCS), which combines the strengths of both symmetric<span> </span>and asymmetric encryption techniques to create a secure cloud environment. The study focuses on designing a robust cloud ecosystem that integrates multi-factor authentication and incorporates<span> </span>multiple layers of hashing and encryption to<span> </span>enhance security. The proposed system and algorithms are implemented using the CloudSim simulator. The paper also demonstrates the functionality of the system and presents the results obtained from the simulations, showcasing how the proposed solution ensures data security<span> </span>and privacy within the cloud ecosystem.</span></em></p>",2025,""" Cloud Security, Data Security, Data Privacy, Hybrid Cryptographic System""",10.5281/zenodo.15117664,,publication
Comparative Analysis of Data Warehousing Solutions: AWS Redshift vs. Snowflake vs. Google BigQuery,Naga Surya Teja Thallam,"<p><span lang=""EN-GB"">This research is geared towards the experimental analysis of shock wave behaviour and its properties when with the increase in data that modern businesses are experiencing, it has become necessary to provide scalable, low cost and high-performance data warehousing systems that can tap into this potential. Some of the most popular cloud-based data warehouses includes, Amazon Redshift, Snowflake and Google BigQuery, each has a different architecture, performance optimizations, various pricing models and scalability mechanisms. In this paper, we provide a holistic comparison of these three platforms against several other dimensions such as architecture, query performance, storage efficiency, concurrency handling, cost structure, security mechanisms, scalability, etc. Their relative performance under different workloads is measured by performing a detailed empirical evaluation using standard benchmarking datasets. Cost function and theoretical models are developed to predict cost effiency with scale. Moreover, ease of integration, operational complexity, and vendor lock in risks are discussed from practical point of view. The main results show important performance, cost, and flexibility trade-offs that are important to enterprises selecting a suitable data warehousing solution according to its load characteristics and business requirements.</span></p>",2025,"Cloud Data Warehousing, AWS Redshift, Snowflake, Google BigQuery, Performance Benchmarking, Security, Data Storage Efficiency",10.5281/zenodo.16631989,,publication
"Smart Enterprises: The Integration of Cloud, AI, And Semantic Web for Transforming Digital Marketing","Shahwan, Younis Ali, Subhi R., M. Zeebaree","<div>
<div>


<div>
<div>
<div>
<div>
<div>
<div>
<div>
<div>


<p>The rapid advancement of cloud computing, artificial intelligence (AI), and web technologies has redefined the landscape of digital marketing, enabling enterprises to become smarter, more agile, and data-driven. This paper explores how these digital enablers are transforming marketing strategies, customer engagement, and business operations across various sectors. By synthesizing findings from recent studies, the research identifies key technologies&mdash;such as big data analytics, AI-powered personalization, CRM systems, and cloud-based platforms&mdash;that drive marketing innovation. It also highlights the role of digital transformation in enhancing operational efficiency, sustainability, and cross-functional collaboration. Special attention is given to small and medium enterprises (SMEs), which face both opportunities and barriers in adopting digital tools. The study concludes that while cloud AI and web technologies significantly boost marketing performance, their success depends on strategic alignment, digital maturity, and organizational readiness. This research contributes a comprehensive understanding of how smart enterprises leverage digital technologies to thrive in an increasingly competitive and connected marketplace.</p>

</div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>

</div>
</div>
<div>
<div>&nbsp;</div>
</div>",2025,"Cloud Computing,  Artificial Intelligence (AI),  Web Technologies,  Digital Marketing,  Smart Enterprises,  Big Data Analytics,  CRM Systems, DigitalTransformation; Marketing Innovation; SMEs; Operational Efficiency; Digital Maturity; Strategic Alignment",10.5281/zenodo.15703253,,publication
SYSTEM ANALYSIS AND DESIGN FOR A BUSINESS DEVELOPMENT MANAGEMENT SYSTEM BASED ON SAUDI ARABIA MARKET,"Osama S Islam, Osama S Islam","<p>A design of a sales system for professional services requires a comprehensive understanding of the<br>dynamics of sale cycles and how key knowledge for completing sales is managed. This research describes<br>a design model of a business development (sales) system for professional service firms based on the Saudi<br>Arabian commercial market, which takes into account the new advances in technology while preserving<br>unique or cultural practices that are an important part of the Saudi Arabian commercial market. The<br>design model has combined a number of key technologies, such as cloud computing and mobility, as an<br>integral part of the proposed system. An adaptive development process has also been used in implementing<br>the proposed design model.</p>",2025,,10.5281/zenodo.14763876,,event
SYSTEM ANALYSIS AND DESIGN FOR A BUSINESS DEVELOPMENT MANAGEMENT SYSTEM BASED ON SAUDI ARABIA MARKET,Osama S Islam,"<p>A design of a sales system for professional services requires a comprehensive understanding of the<br>dynamics of sale cycles and how key knowledge for completing sales is managed. This research describes<br>a design model of a business development (sales) system for professional service firms based on the Saudi<br>Arabian commercial market, which takes into account the new advances in technology while preserving<br>unique or cultural practices that are an important part of the Saudi Arabian commercial market. The<br>design model has combined a number of key technologies, such as cloud computing and mobility, as an<br>integral part of the proposed system. An adaptive development process has also been used in implementing<br>the proposed design model.</p>",2025,,10.5281/zenodo.16911585,,event
SYSTEMATIC LITERATURE REVIEW ON RESOURCE ALLOCATION AND RESOURCE SCHEDULING IN CLOUD COMPUTING,IJAIT,"<p>The objective the work is intend to highlight the key features and afford finest future directions in the<br>research community of Resource Allocation, Resource Scheduling and Resource management from 2009 to<br>2016. Exemplifying how research on Resource Allocation, Resource Scheduling and Resource management<br>has progressively increased in the past decade by inspecting articles, papers from scientific and standard<br>publications. Survey materialized in three fold process. Firstly, investigate on the amalgamation of<br>Resource Allocation, Resource Scheduling and then proceeded with Resource management. Secondly, we<br>performed a structural analysis on different author&rsquo;s prominent contributions in the form of tabulation by<br>categories and graphical representation. Thirdly, huddle with conceptual similarity in the field and also<br>impart a summary on all resource allocations. In cloud computing environments, there are two players:<br>cloud providers and cloud users. On one hand, providers hold massive computing resources in their large<br>datacenters and rent resources out to users on a per-usage basis. On the other hand, there are users who<br>have applications with fluctuating loads and lease resources from providers to run their applications.<br>Further, delivers conclusions by conferring future research directions in the field of cloud computing, such<br>as reduce clouds early in the Internet, combining Resource Allocation, Resource Scheduling and Resource<br>management rather than a Cloud model for providing high quality results, etc.</p>",2025,,10.5121/ijait.2016.6402,,image
