title,authors,abstract,year,keywords,doi,url,type
SURVEY OF ANDROID APPS FOR AGRICULTURE SECTOR,"Hetal Patel, Dharmendra Patel","<p>India is an agriculture based developing country. Information dissemination to the knowledge intensive agriculture sector is upgraded by mobile-enabled information services and rapid growth of mobile telephony. It bridge the gap between the availability of agricultural input and delivery of agricultural outputs and agriculture infrastructure. Mobile computing, cloud computing, machine learning and soft computing are the immerging techniques which are being used in almost all fields of research. Apart from this, they are also useful in our day-to-day activities such as education, medical and agriculture. This paper explores how Android Apps of agricultural services have impacted the farmers in their farming activities.<br>
&nbsp;</p>",2022,"Android Apps, Mobile computing, Machine learning, Cloud computing",10.5281/zenodo.7445159,,publication
Recommendations for interoperability among infrastructures,"Meeus, Sofie, Addink, Wouter, Agosti, Donat, Arvanitidis, Christos, Balech, Bachir, Dillen, Mathias, Dimitrova, Mariya, González-Aranda, Juan Miguel, Holetschek, Jörg, Islam, Sharif, Jeppesen, Thomas, Mietchen, Daniel, Nicolson, Nicky, Penev, Lyubomir, Robertson, Tim, Ruch, Patrick, Trekels, Maarten, Groom, Quentin","<p>The BiCIKL project is born from a vision that biodiversity data are most useful if they are presented as a network of data that can be integrated and viewed from different starting points. BiCIKL's goal is to realise that vision by linking biodiversity data infrastructures, particularly for literature, molecular sequences, specimens, nomenclature and analytics. To make those links we need to better understand the existing infrastructures, their limitations, the nature of the data they hold, the services they provide and particularly how they can interoperate. In light of those aims, in the autumn of 2021, 74 people from the biodiversity data community engaged in a total of twelve hackathon topics with the aim to assess the current state of interoperability between infrastructures holding biodiversity data. These topics examined interoperability from several angles. Some were research subjects that required interoperability to get results, some examined modalities of access and the use and implementation of standards, while others tested technologies and workflows to improve linkage of different data types.</p><p>These topics and the issues in regard to interoperability uncovered by the hackathon participants inspired the formulation of the following recommendations for infrastructures related to (1) the use of data brokers, (2) building communities and trust, (3) cloud computing as a collaborative tool, (4) standards and (5) multiple modalities of access:</p><ul><p>If direct linking cannot be supported between infrastructures, explore using data brokers to store links</p><p>Cooperate with open linkage brokers to provide a simple way to allow two-way links between infrastructures, without having to co-organize between many different organisations</p><p>Facilitate and encourage the external reporting of issues related to their infrastructure and its interoperability.</p><p>Facilitate and encourage requests for new features related to their infrastructure and its interoperability.</p><p>Provide development roadmaps openly</p><p>Provide a mechanism for anyone to ask for help</p><p>Discuss issues in an open forum</p><p>Provide cloud-based environments to allow external participants to contribute and test changes to features</p><p>Consider the opportunities that cloud computing brings as a means to enable shared management of the infrastructure.</p><p>Promote the sharing of knowledge around big data technologies amongst partners, using cloud computing as a training environment</p><p>Invest in standards compliance and work with standards organisations to develop new, and extend existing standards</p><p>Report on and review standards compliance within an infrastructure with metrics that give credit for work on standard compliance and development</p><p>Provide as many different modalities of access as possible</p><p>Avoid requiring personal contacts to download data</p><p>Provide a full description of an API and the data it serves</p></ul><p>Finally, the hackathons were an ideal meeting opportunity to build, diversify and extend the BiCIKL community further, and to ensure the alignment of the community with a common vision on how best to link data from specimens, samples, sequences, taxonomic names and taxonomic literature.</p>",2022,"hackathon, biodiversity informatics, API, Wikidata, cloud computing, data standards, FAIR data, linking",10.3897/rio.8.e96180,,publication
Intelligent Service Orchestration in Edge Cloud Networks,"Engin Zeydan, Josep Mangues, Yekta Turk","<p>The surge in data traffic is challenging for network infrastructure owners coping with stringent service requirements (e.g., high bandwidth, ultralow latency) as well as shrinking per-gigabyte revenues. Network softwarization and edge computing are powerful candidates to mitigate these issues. In parallel, there is an increasing demand for network virtualization and container-based services. In this study, we investigate the management of software defined networking (SDN)-based transport network and edge cloud service orchestration. To this end, we use a machine learning (ML)-based design to manage both transport and edge cloud resources of a mobile network effectively. To generate and use real-world data inside our ML platform, we use the Graphical Network Simulator-3 (GNS3) emulator environment. Our emulation results indicate that almost all of the trained ML models can accurately select the correct edge clouds (ECs) (i.e., with high test accuracy) under the considered two scenarios when transport and EC network parameters are considered in comparison to models trained via only transport or cloud-based parameters. At the end of the article, we also provide an evolved architecture where the proposed ML platform can be embedded in an end-to-end mobile network architecture and H2020 5Growth project&#39;s baseline management platform.</p>",2022,"Cloud computing, Emulation, Machine learning, Computer architecture, Bandwidth, Network architecture, Virtualization",10.1109/MNET.101.2100214,,publication
Detection and extraction of digital footprints from the iDrive cloud storage using web browser forensics analysis,"Adesina, Adesoji, Adebiyi, Ayodele, Ayo, Charles","<p>Storage as a service (STaaS) allows its subscribers the ability to access their stored data with the use of internet enabled digital devices at anywhere, anyplace and anytime. The easy accessibility of cloud storage with digital devices is one of the major benefits of cloud computing but this benefit can also be exploited by cybercriminals to perform various forms of malicious usages. During forensic investigation, forensic examiners are expected to provided evidence in relation to the malicious usages but the physical inaccessibility to the digital artifacts on the cloud servers, the difficulty in retrieving evidential artifacts from various cloud storage services and the difficulty in obtaining forensic logs from the concerned cloud service providers among other factors make it difficult to perform forensic investigations. This paper provided step by step experimental guidelines to extract digital artifacts from google chrome and internet explorer from Windows 10 personal computer using iDrive cloud storage as a case study. The study used Nirsoft forensic tool to locate the relevant forensic artifacts and an integrated conceptual digital forensic framework was adopted to carry out the investigation. This study increases the knowledge of client forensics using web browser analysis during cloud storage forensic investigation.</p>",2022,"Artifacts, Cloud computing, Cloud forensic, Cloud storage, Cybercrimes, iDrive, Storage as a service",10.11591/ijeecs.v26.i1.pp550-559,,publication
A versatile Cloud Computing environment to facilitate African-European partnership in research: EO AFRICA R&D Innovation Lab,"Adam, Fabian, Leclair, Robin, Mora, Brice, Stancioi, Nicu, Roth, Tereza, Farnaghi, Mahdi, Girgin, Serkan, Vekerdy, Zoltán","<p>The African Framework for Research, Innovation, Communities and Applications (<a href=""https://eo4society.esa.int/eo-africa/"">EO AFRICA</a>) is an ESA initiative in collaboration with the African Union Commission that aims to foster an African-European R&amp;D partnership facilitating the sustainable adoption of Earth Observation and related space technologies in Africa. <a href=""http://eoafrica-rd.org"">EO AFRICA R&amp;D Facility</a> is the flagship of EO AFRICA with the overarching goals of enabling an active research community and promoting creative and collaborative innovation processes by providing funding, advanced training, and computing resources. <a href=""https://eoafrica-rd.org/innovation-lab/"">The Innovation Lab</a> is a state-of-the-art Cloud Computing infrastructure provided by the Facility to 30 research projects of African-European research tandems and participants of the capacity development activities of the Space Academy. The Innovation Lab creates new opportunities for innovative research to develop EO algorithms and applications adapted to African challenges and needs, through interactive Virtual Research Environments (VREs) with ready-to-use research and EO analysis software, and facilitated access to a wide range of analysis-ready EO datasets by leveraging the host DIAS infrastructure.</p>

<p>The Innovation Lab is a cloud-based, user-friendly, and versatile Platform as a service (PaaS) that allows the users to develop, test, run, and optimize their research code making full use of the Copernicus DIAS infrastructure and a tailor-made interactive computing environment for geospatial analysis. Co-located data and computing services enable fast data exploitation and analysis, which in turn facilitates the utilization of multi-spectral spatiotemporal big data and machine learning methods. Each user has direct access to all online EO data available on the host DIAS (CreoDIAS), especially for Africa, and if required, can also request archived data, which is automatically retrieved and made available within a short delay. The Innovation Lab also supports user-provided in-situ data and allows access to EO data on the Cloud (e.g., other DIASes, CNES PEPS, Copernicus Hub, etc.) through a unified and easy-to-use and open-source data access API (EODAG). Because all data access and analysis are performed on the server-side, the platform does not require a fast Internet connection, and it is adapted for low bandwidth access to enable active collaboration of African &ndash; European research tandems. As a minimum configuration, each user has access to computing units with four virtual CPUs, 32 GB RAM, 100 GB local SSD storage, and 1 TB network storage. To a limited extent and for specific needs (e.g., AI applications like Deep Learning), GPU-enabled computing units are also provided.</p>

<p>The user interface of the Innovation Lab allows the use of interactive Jupyter notebooks through the JupyterLab environment, which is served by a JupyterHub deployment with improved security and scalability features. For advanced research code development purposes, the Innovation Lab features a web-based VS Code integrated development environment, which provides specialized tools for programming in different languages, such as Python and R. Code analytics tools are also available for benchmarking, code profiling, and memory/performance monitoring. For specific EO workflows that require exploiting desktop applications (e.g., ESA SNAP, QGIS) for pre-processing, analysis, or visualization purposes, the Innovation Lab provides a web-based remote desktop with ready-to-use EO desktop applications. The users can also customize their working environment by using standard package managers.</p>

<p>As endorsed by the European Commission Open Science approach, data and code sharing and versioning are crucial to allow reuse and reproduction of the algorithms, workflows, and results. In this context, the Innovation Lab has tools integrated into its interactive development environment that provide direct access to code repositories and allow easy version control. Although public code repositories (e.g., Github) are advised for better visibility, the Innovation Lab also includes a dedicated code repository to support the users&#39; particular needs (e.g., storage of sensitive information). The assets (e.g., files, folders) stored on the platform can be easily accessed and shared externally through the FileBrowser tool.</p>

<p>Besides providing a state-of-the-art computing infrastructure, the Innovation Lab also includes other necessary services to ensure a comfortable virtual research experience. All research projects granted by the EO AFRICA R&amp;D Facility receive dedicated technical support for the Innovation Lab facilities. Scientific support and advice from senior researchers and experts for developing geospatial computing workflows are also provided. Users are able to request support contacting a helpdesk via a dedicated ticketing and chat system.</p>

<p>After a 6-month development and testing period, the Innovation Lab became operational in September 2021. The first field testing of the platform took place in November 2021 during a 3-day hackathon jointly organized by EO AFRICA R&amp;D, GMES &amp; Africa, and CURAT as part of the AfricaGIS 2021 conference. Forty participants utilized the platform to develop innovative solutions to food security and water resources challenges, such as the impact of the COVID-19 pandemic on agricultural production or linking the decrease in agricultural production to armed conflicts. The activity was successful and similar ones are expected to be organized during major GIS and EO conferences in Africa during the lifetime of the project. Thirty research projects of African-European research tandems granted by the Facility will utilize the Innovation Lab to develop innovative and open-source EO algorithms and applications, preferably as interactive notebooks, adapted to African solutions to African challenges in food security and water scarcity by leveraging cutting-edge cloud-based data access and computing infrastructure. The call for the first 15 research projects was published in November 2021, and the projects are expected to start using the Innovation Lab in February 2022.</p>

<p>In parallel, the Innovation Lab provides the computing environment for the capacity development activities of the EO AFRICA R&amp;D Facility, which are organized under the umbrella of EO AFRICA Space Academy. These capacity development activities include several MOOCs, webinars, online and face-to-face courses designed and tailored to improve the knowledge and skills of African researchers in the utilization of Cloud Computing technology to work with EO data. Selected participants of the capacity development activities will use the Innovation Lab during their training. Moreover, the instructors in the Facility use the Innovation Lab to develop the training materials for the Space Academy. Access to the Innovation Lab will also be granted to individual researchers and EO experts depending on the use case and resource availability. Application for access can be made easily through the EO AFRICA R&amp;D web portal after becoming a member of the EO AFRICA Community.</p>",2022,"cloud computing, computing platform, earth observation, Africa, research support, capacity development",10.5281/zenodo.6606914,,poster
QR Code Tracker to Magnify Business Intelligence in Real Estate Marketing Deployed with Cloud Computing with SMs,"Amrah Maqbool, Syed Zaffar Iqbal","<p>QR codes aren&#39;t really a brand-new idea. This box and cylinder embedded technology by Denis Wave was initially used as a means of tracking. Businesses across all industries, on the other hand, are coming up with creative and useful applications for them. (July 16, 2021, De Grayer) digital advertising, marketing, and interacting with affiliated audiences are among the most popular. In an otherwise saturated business, using QR codes for your real estate information might help you stand out. It may especially assist you in increasing prospect engagement and generating more leads. A QR code is a handy, very adaptable graphic that can be scanned and used in a variety of ways. It makes it simple to provide consumers more information than can fit on a single sheet of paper. It also shows how to effectively transfer offline conversations Online, whether by phone, email, text, or a website.</p>

<p>Various organizations have begun to employ two-dimensional bar codes, also called QR (quick response) code, to encode information, like that URLs that can be recited by devices, arithmetical tablets, and other electronic devices in recent years. In this codes might be used to elicit a customer response or a certain activity. Their major advantage is that they relieve smartphone users of the tiresome effort of inputting and searching for information.</p>

<p>Henceforth fluctuation in prices with old and upcoming can be store with this code for comparison easily which will be a great assist for price predictors. Instead of textual this graphical representation easily accessed via mobile aperture rather than a special textual readers. Landing maps of various societies store with in this QR code to understand the development and exact status of the development in societies with implementation of this QR code, less interaction with the paper work for flyers, brochures and hardcore but personal devices may access these codes via one scan and detect of web page automatically. Even quickly share in groups and at personal devices.</p>

<p>Consequently, if QR code generated at WhatsApp for direct contact to designated generate message at user side. Engraved QR codes at the files with various dynamic colors at the files of lands data to maintain and fetching back the prescribed data increase the access of information and ensures the corruption free liabilities maintaining separate databases with SQL injections and subcategories the data for the clients and administrative to rehearse at advance.</p>",2022,"Embedded Technology, Tracking Affiliated Audience, Encode Information, URLs, Arithmetical Tablets, Predictors, Aperture, Implementation, QR Codes, Marketing, Fetch, Access, Corruption.",10.5281/zenodo.7271075,,publication
Analyzing Different Software Project Management Tools and Proposing A New Project Management Tool Using Process Re-engineering On Open-source and SAAS Platforms for A Developing Country Like Bangladesh,"Baul, Saikat, Rana, Md. Ratan, Adan, Sakimul Karim, Tafannum, Nazia, Alam, Farzana","<p>This paper analyzes and evaluates different software project management tools that help the team to plan, manage, optimize resources, and monitor the project progress. The ICT industry in Bangladesh has immense prospects in driving the country&rsquo;s economy, and it has grown by 28%-40% annually since 2010 each year. But though we have huge benefits over low development costs, clients of the developed country are not very satisfied with the quality of the software. So in this paper, we are proposing an open source-based project management tool that will serve small to medium-sized software firms at no cost. The software firms will maintain the software engineering best practices by using the software. As &ldquo;openness&rdquo; becomes one of society&rsquo;s hallmarks in the 21st century and extends into innovation, research, and standards setting, an open-source system has become an integral part of the business. Because of the speed and the scale at which it has happened, open-source is central to strategy today. But we do not have any cloud access in an Open-source system. For that reason, in this paper, we also have tried to propose the same tool with more options in the Software as a Service (SaaS) environment.</p>",2022,"Project Management Tool, Process Reengineering, Open-source, Software as a Service",10.5281/zenodo.7226788,,publication
Replication Package for: Streaming vs. Functions: A Cost Perspective on Cloud Event Processing,"Pfandzelter, Tobias, Henning, Sören, Schirmer, Trever, Hasselbring, Wilhelm, Bermbach, David","<p>In cloud event processing, data generated at the edge is processed in real-time by cloud resources. Both distributed stream processing (DSP) and Function-as-a-Service (FaaS) have been proposed to implement such event processing applications. FaaS emphasizes fast development and easy operation, while DSP emphasizes efficient handling of large data volumes. Despite their architectural differences, both can be used to model and implement loosely-coupled job graphs. In this paper, we consider the selection of FaaS and DSP from a cost perspective. We implement stateless and stateful workflows from the Theodolite benchmarking suite using cloud FaaS and DSP. In an extensive evaluation, we show how application type, cloud service provider, and runtime environment can influence the cost of application deployments and derive decision guidelines for cloud engineers.</p>",2022,"cloud data processing , streaming , FaaS , scalability",10.5281/zenodo.7495025,,dataset
"D6.1 - Communication, dissemination & stakeholder engagement - 1st report","Niccolò Zazzeri, Stephanie Parker, Rita Giuffrida","<p>This first AI-SPRINT Communication, Dissemination and Stakeholder Engagement report sets out the strategy&nbsp;for the first 18 months of the project in terms of communicating its goals, outputs and impacts, describing&nbsp;how it is sharing its results and building a community.<br>
In terms of planning, it defines specific actions and measures for all activities related to community building&nbsp;and practical assets key to ensuring the proper visibility of AI-SPRINT as a research and innovation action&nbsp;aimed at underpinning the project&rsquo;s exploitation and sustainability path.<br>
The report also outlines AI-SPRINT stakeholder groups and targeted engagement activities with a roadmap for&nbsp;the first 18 months of the project. It lays the foundations for future actions in two further documents (D6.4 in&nbsp;M18 and D6.8 in M36), which will report on impacts and achievements and update plans with an increasing&nbsp;focus on the go-to-market strategy and thus closely aligned with the exploitation and sustainability of AI-SPRINT.<br>
It shows how activities will be monitored through pre-defined KPIs coupled with qualitative assessments. It&nbsp;also provides a concise report on current achievements, upcoming synergies and knowledge sharing, as well&nbsp;as engagement roadmaps for the targeted stakeholders.<br>
The Communication, Dissemination and Stakeholder Engagement plan is designed as a coordinated, joint&nbsp;effort by all partners. Every partner will contribute to the actions foreseen in the communication plan, in&nbsp;proportion to effort assigned, knowledge and skills.<br>
It is the first such report with the next versions coming in June 2022 and December 2023, which will&nbsp;increasingly focus on the go-to-market strategy for AI-SPRINT.<br>
&nbsp;</p>",2022,"Cloud Computing, Cloud Infrastructure, Artificial Intelligence, Edge Computing, Computing Continuum, Software Design and Development, Cloud Trust and Security, Privacy",10.5281/zenodo.6372996,,publication
The Success of Using Computing Technologies to Improve Learning Outcomes of Students in Higher Education Institutes,"Saima Siraj, Qamar Un Nisa, Asghar Chandio, Shamshad Lakho, Khuda Bux Jalbani, Akhtar Hussain Jalbani, Muhammad Ibrahim Channa, Asadullah Channa","<p>This paper presents the importance of Artificial intelligence (AI) in the computing education, which has become an important and powerful aspect of human lives. It is still a field in its beginnings, but as time progresses, we will observe how AI evolves and explores its untapped potential. The rapid development regarding scrutiny of learning outcomes for higher education, establishment and implementation of international standards shows the need of the technology. Many higher education institutes of the world are adopting information and communication technology (ICT) to enhance the Course Learning Outcomes (CLO) of the students based on the revised Bloom Taxonomy that assists the institutions to analyze the outcomes of students in planning the course and techniques to improve and enhance the performance of students. This research paper analysis the importance of blooms in integration of computing technologies and smart learning environment and provides the encouraging results when analyzed by using supervised machine learning methods during the COVID-19 pandemic situation. In this research, we have designed an ICT based framework to achieve the learning outcomes of the students in computing subjects. It is worth mentioning that the proposed educational model reports the promising results of a bout of 83% accuracy. The accuracy of the model is also verified from self-assessment reports of the students.</p>",2022,"Education;, Bloom Taxonomy;, Course Learning Outcomes;, Online Learning in Higher Education Institutions",10.5281/zenodo.7147525,,publication
An Adaptive Hidden Markov Model with CCA for Privacy Preserving of Correlated Big Data,"Sujatha K, Rajesh N","<p>Due to technological advancements and increase in the use of smart devices, huge amount of data is generated and has open access to various social media servers all around the world. Most of the social media providers seldom care on security and or preservation of private data. One of the greatest challenges that prevail due to the existence of correlated information is privacy preserving data mining. Many research methodologies have been proposed yet maintaining the privacy in social network is a complex process. In this proposed method, a novel methodology for preserving the privacy of Correlated big data using various techniques. The proposed method consists of three main processes they are, correlated big data identification, correlated big data analysis and correlated iteration mechanism. In first process an adaptive Hidden Markov Model (AHMM)used for identifying the Correlated big data present in the datasets. Then in the second process, using the canonical correlation analysis (CCA) the correlation matrix is find out for sensitivity measure. In last process, to answer the large group of queries designed a correlated iteration mechanism. Thus implemented the proposed system and the implementation results are compared with the conventional techniques. Ultimately the proposed method suggests that the performance is better for the privacy preserving of correlated dataset.</p>",2022,"Differential privacy, Correlated big data, Privacy preserving big data, Hidden Markov Model, Canonical correlation analysis",10.5281/zenodo.6625361,,publication
Accessing PRIMAGE Cloud Platform,"Ignacio Blanquer, Damià Segrelles Quilis, Sergio López Huguet, Pau Lozano Lloret","<p>PRedictive In-silico Multiscale Analytics to support cancer personalized diaGnosis and prognosis, Empowered by imaging biomarkers<br>
(PRIMAGE)&nbsp;proposes a cloud-based platform to support decision making in the clinical management of malignant solid tumours, offering predictive tools to assist diagnosis, prognosis, therapies choice and treatment follow up, based on the use of novel imaging biomarkers, in-silico tumour growth simulation, advanced visualisation of predictions with weighted confidence scores and machine-learning based translation of this knowledge into predictors for the most relevant, disease-specific, Clinical End Points.</p>

<p>PRIMAGE relies on a Cloud Processing and Storage Platform that can be instantiated in a wide range of public and on-premise cloud resources (Cloud Computing Infrastructure). The official cloud computing infrastructure in the PRIMAGE project is provided by the Institute of Instrumentation for Molecular Imaging (I3M) of the Universitat Polit&egrave;cnica de Val&egrave;ncia (UPV). In the rest of the document, we label the institution as UPV-I3M.&nbsp;</p>

<p>This Technical Report shows&nbsp;in practical terms how to access and create applications using the Cloud Processing and Storage Platform of the PRIMAGE project. This document complements the information of a previous report on Accessing Data (doi 10.5281/zenodo.6562965), which describes the procedure to obtain the proper authentication and authorisation credentials to be able to access the storage resources of the PRIMAGE Cloud Platform, focusing on the access to the data storage. This report is an explanatory guide and a reference document for understanding and using the PRIMAGE Cloud Platform.</p>

<p>&nbsp;</p>",2022,"Cancer Images, Cloud, Data Repositories",10.5281/zenodo.6562891,,publication
Introduction to Jupyter Notebooks,"King, Sara","<p>This workshop will introduce you to Jupyter Notebooks, a digital tool that has exploded in popularity in recent years for those working with data. You will learn what they are, what they do and why you might like to use them.</p>

<p>It is an introductory set of lessons for those who are brand new, have little or no knowledge of coding and computational methods in research. This workshop is targeted at those who are absolute beginners or &lsquo;tech-curious&rsquo;. It includes a hands-on component, using basic programming commands, but requires no previous knowledge of programming.</p>

<p><strong>Learning objectives</strong></p>

<ul>
	<li>Describe what Jupyter Notebooks are, what they do and how they work.</li>
	<li>Log in to CloudStor&rsquo;s SWAN (Service for Web-based Analysis) and learn about other online options for using Jupyter Notebooks.</li>
	<li>Define and explain terms related to coding and cloud computing (jargon busting).</li>
	<li>Demonstrate how Jupyter Notebooks fit into the research landscape.</li>
	<li>Recognise and apply some basic Markdown, Python and R commands.</li>
	<li>Open a Jupyter Notebook, perform some basic programming tasks and save it for later.</li>
	<li>Participate in the research focused Jupyter Notebooks online community at signet.aarnet.edu.au</li>
	<li>Continue to experiment after the workshop with online tutorials</li>
</ul>",2022,,10.5281/zenodo.6864735,,other
Virtual Microscope as a part of Bridge of Data repository - the slide imaging technology that improves the quality of pathology education and research data,"Wałek, Anna, Szuflita-Żurawska, Magdalena, Zgraja, Łukasz","<p>The poster aims to present the design, and technical issues of the Virtual Microscope developed as part of the Bridge of Data project from the Gdańsk University of Technology in cooperation with the Medical University of Gdańsk and Cl TASK IT Center. The application employs a client/server architecture that uses raw data from Fahrenheit Biobank (e.g. fragments of biological material collected from patients during a medical examination).</p>

<p>The first part of the poster illustrates the main steps of collecting data:</p>

<p>&bull; preparing and scanning tissues samples by the digital scanner with the Microscope</p>

<p>&bull; sending images via an isolated network link to a data repository</p>

<p>&bull; evaluating and adding descriptions to the images by the team of expert histopathology doctors</p>

<p>&bull; publication of images in Virtual Microscope at the open repository.</p>

<p>The second part of the poster describes the modern architecture and IT services that ensure high reliability and safety of the system operation. Our solution is based on the cloud solution. It contains: cloud computing (a platform with dynamic with dynamically running virtual computer servers), object data storage (a system that lets us store petabytes of data), identify provider service to confidentially store information about users and enable a high level of security.</p>

<p>The end result is an environment for education and research purpose that provides user-friendly and fast access to the high-resolution digital images of tissues and cells that support diagnostic accuracy. A Virtual Microscope is available to the public via The Bridge of Knowledge platform (<a href=""https://wirtualnymikroskop.mostwiedzy.pl"">https://wirtualnymikroskop.mostwiedzy.pl</a>).</p>",2022,"Open Science, Virtual Microscope, Open Research Data, Data Repository, Raw Data, Digital Pathology",10.5281/zenodo.6759301,,poster
Development of a method for assessing forecast of social impact in regional communities,"Serhii Yevseiev, Yurii Ryabukha, Oleksandr Milov, Stanislav Milevskyi, Serhii Pohasii, Yevgen Melenti, Yevheniia Ivanchenko, Ihor Ivanchenko, Ivan Opirskyy, Igor Pasko","<p>The development of the social aspect of the world community is closely related to the expansion of the range of digital services in cyberspace. A special place in which social networks occupy. The world&#39;s leading states are conducting information operations in this environment to achieve geopolitical goals. Such processes are reflected in real social and political life. This makes it possible to influence not only the social groups of society, but also to ensure manipulation in political &quot;games&quot; in the conduct of hybrid wars.</p>

<p>The simultaneous interaction of social factors, influencing factors, the presence of communities in social networks forms a full-fledged socio-cyber-physical system capable of integrating real and virtual interactions to manage regional communities.</p>

<p>The article proposes a method for predicting the assessment of social mutual influence between &ldquo;formal&rdquo; and &ldquo;informal&rdquo; leaders and regional societies. The proposed models make it possible to form not only a forecast of the influence of agents, but also the interaction of various agents, taking into account their formal and informal influences, the use of administrative resources, political moods of the regional society. This approach allows dynamic modeling based on impact and relationship analysis.</p>

<p>The presented results of simulation modeling do not contradict the results of opinion polls and make it possible to form a set of measures that can be aimed at overcoming the negative impact on the regional society of both individual &ldquo;leaders&rdquo; and political parties. Analysis of the simulation results allows to increase both the political and social stability of the regional society, helps to prevent conflict moods and contradictions.</p>",2022,"socio-cyber-physical system, social networks, models of influence, rating of political parties, regional society",10.15587/1729-4061.2021.249313,,publication
Computerized Accounting Systems and Financial Per-formance among firms in Kenya,"Atieno, Florence","<p><strong>Abstract:</strong><strong> </strong><em>Many organizations have wholeheartedly embraced computerized accounting systems in order to expand their corporate operations. In recent years, service businesses, particularly the banking industry, have experienced considerable development as a result of the use of computerized accounting systems. This study assesses the linkage between the financial performance of Kenyan businesses and the setting for computerized accounting. A few of the themes that have been taken into account are data controls, detective controls, preventive controls, and corrective controls. In contrast to clerks using manual procedures, the study found that a computerized accounting system (CAS) will not issue invoices incorrectly, hence eliminating errors. Business organizations are becoming more and more competitive in the market as a result of the implementation of CAS.</em></p>",2022,"Computerized Accounting System, Financial Performance, Digital literacy, System controls",10.6084/m9.figshare.21341280,,publication
Identification of forensic artifacts from the registry of windows 10 device in relation to idrive cloud storage usage,"Adesoji A. Adesina, Ayodele Ariyo Adebiyi, Charles K. Ayo","<p>The accessibility of cloud storage over the internet as a result of cloud computing technology provides the opportunity to store, share and upload data online with the use of digital devices which can be accessed anytime and anywhere. These benefits can also be exploited by the cybercriminals to perform various criminal activities including storing and exchanging of illegal materials on cloud storage platforms. The logs of malicious usages can be obtained from the cloud service providers for forensic investigations but the privacy issue among other factors make it difficult for such logs to be shared. Therefore, there is a need to perform client-side forensics to be able to carry out forensic investigation on digital devices as related to the activities on cloud storage. This study identifies relevant artifacts that can be forensically extracted from the registry of a window 10 device that accessed iDrive cloud storage. The study explores different experimental setups for the forensic analysis and adopted an integrated conceptual digital forensic framework in the investigation process to detect relevant forensic artifacts from the registry of a windows 10 device. This study increases the knowledge of cloud storage forensics and the significance of registry analysis during digital investigations.</p>",2022,"Artifacts, Client-sides forensics, Cloud storage, Digital devices, Registry",10.11591/eei.v11i1.3489,,publication
Temperature-Vegetation-soil Moisture-Precipitation Drought Index (TVMPDI); 21-year drought monitoring in Iran using satellite imagery within Google Earth Engine,"Soroosh Mehravar, Meisam Amani, Armin Moghimi, Farzaneh Dadrass Javan, Farhad Samadzadegan, Arsalan Ghorbanian, Alfred Stein, Ali Mohammadzadeh, S. Mohammad Mirmazloumi","<p>Remote Sensing (RS) offers efficient tools for drought monitoring, especially in countries with a lack of reliable and consistent <em>in-situ</em> multi-temporal datasets. In this study, a novel RS-based Drought Index (RSDI) named Temperature-Vegetation-soil Moisture-Precipitation Drought Index (TVMPDI) was proposed. To the best of our knowledge, TVMPDI is the first RSDI using four different drought indicators in its formulation. TVMPDI was then validated and compared with six conventional RSDIs including VCI, TCI, VHI, TVDI, MPDI and TVMDI. To this end, precipitation and soil temperature <em>in-situ</em> data have been used. Different time scales of meteorological Standardized Precipitation Index (SPI) index have also been used for the validation of the RSDIs. TVMPDI was highly correlated with the monthly precipitation and soil temperature in-situ data at 0.76 and 0.81 values respectively. The correlation coefficients between the RSDIs and 3-month SPI ranged from 0.07 to 0.28, identifying the TVMPDI as the most suitable index for subsequent analyses. Since the proposed TVMPDI could considerably outperform the other selected RSDIs, all spatiotemporal drought monitoring analyses in Iran were conducted by TVMPDI over the past 21&nbsp;years. In this study, different products of the Moderate Resolution Imaging Spectrometer (MODIS), Tropical Rainfall Measuring Mission&nbsp;(TRMM), and Global Precipitation Measurement (GPM) datasets containing 15,206 images were used on the Google Earth Engine (GEE) cloud computing platform. According to the results, Iran experienced the most severe drought in 2000 with a 0.715 TVMPDI value lasting for almost two years. Conversely, the TVMPDI showed a minimum value equal to 0.6781 in 2019 as the lowest annual drought level. The drought severity and trend in the 31 provinces of Iran have also been mapped. Consequently, various levels of decrease over the 21&nbsp;years were found for different provinces, while Isfahan and Gilan were the only provinces showing an ascending drought trend (with a 0.004% and 0.002% trendline slope respectively). Khuzestan also faced a worrying drought prevalence that occurred in several years. In summary, this study provides updated information about drought trends in Iran using an advanced and efficient RSDI implemented in the cloud computing GEE platform. These results are beneficial for decision-makers and officials responsible for environmental sustainability, agriculture and the effects of climate change.</p>",2022,"Drought index, Drought in Iran, MODIS, Monitoring, Remote Sensing (RS), TVPMDI",10.5281/zenodo.6137154,,publication
