title,authors,abstract,year,keywords,doi,url,type
DEVELOPMENT OF A PROCEDURE FOR EXPERT ESTIMATION OF CAPABILITIES IN DEFENSE PLANNING UNDER MULTICRITERIAL CONDITIONS,"Oleksandr Nesterenko, Igor Netesin, Valery Polischuk, Oleksandr Trofymchuk","<p>Improving the decision-making efficiency in defense planning based on the capabilities of military forces and means for performing purposeful tasks requires new methodological approaches and their implementation in the form of software information-analytical tools. Given the complex information environment of defense planning, it is appropriate for the variants of capabilities development options to be chosen by experts on the methodological basis of multicriterial analysis.</p>

<p>The research result is the development of a procedure, in which it is proposed to generate criteria and evaluate alternative options by integrating ontology, the Analytical Hierarchy Process, and the method of directed graphs. The ontological representation of the data ensures the construction of the hierarchical taxonomy of a domain and the formation of the criteria vector. The Analytical Hierarchy Process is used to conduct an expert evaluation of capabilities by their pairwise comparison against determined criteria. Experts&rsquo; judgments are visualized and controlled using directed graphs. Application of the procedure will make it possible to ensure efficiency, versatility, and simplicity of technical implementation of a procedure of decision making support. The procedure was tested on the example of choosing a capability to conduct reconnaissance for the benefit of ground artillery. It was shown that the evaluation process in the expert activity is considerably simplified due to the graph visualization.</p>

<p>The proposed procedure introduces an innovative tool to achieve strategic goals and accomplish the basic tasks of the defense reform, which is relevant for many countries. The versatility of the procedure creates the basis for its application not only in defense but also in other force departments</p>",2020,"information technologies, multicriterial analysis, ontology, analytical hierarchy process, directed graphs, capabilities, defense planning",10.15587/1729-4061.2020.208603,,publication
A multi-objective spatial optimisation framework for sustainable urban development,"Tregonning, Grant","<p>Future urban development must address climate-related risks, increasing populations and multiple sustainability objectives. This includes reducing development on green space; reducing flood risk; reducing urban sprawl; improving access to public transport; prioritising brownfield development and; reducing urban heat island. Decision makers are therefore confronted with the challenge of achieving multi-objective spatial optimization to determine synergies and trade-offs between sustainability objectives and various risks. Multi-objective optimization (MOO) methods are typically adopted within spatial optimization applications due to their ability to provide best possible trade off solutions to multiple objectives. However, the application of such methods within urban planning is limited due to the specialist knowledge required to facilitate the development of MOO frameworks. This paper explores the abilities of evolutionary computing techniques as a method to support multi-objective spatial optimization. The MOSO framework is applied to a number of UK-based case studies, two of which are presented within this paper (Greater Manchester and West Yorkshire). The study compares a set of spatial development plans and pareto-optimal fronts for each region and highlights the capability of multi-objective spatial optimization as a decision support tool within urban planning.</p>",2020,"sustainable development goals, multi-objective optimisation, cloud computing, spatial planning",10.5281/zenodo.3968850,,publication
iSDAsoil: soil texture class (USDA system) for Africa predicted at 30 m resolution at 0-20 and 20-50 cm depths,"Hengl, Tomislav, Miller, Matt, Križan, Josip, Kilibarda, Milan, Acquah, Gifty, Sila, Andrew M.","<p>iSDAsoil dataset soil texture classes derived from sand, silt and clay fractions at 30 m resolution for 0&ndash;20 and 20&ndash;50 cm depth intervals. Data has been projected in WGS84 coordinate system and compiled as <a href=""https://gdal.org/drivers/raster/cog.html"">COG</a>.&nbsp;Predictions have been generated using multi-scale Ensemble Machine Learning with 250 m (MODIS, PROBA-V, climatic variables and similar) and 30 m (DTM derivatives, Landsat, Sentinel-2 and similar) resolution covariates. For model training we use a pan-African compilations of soil samples and profiles (<a href=""https://www.isda-africa.com/national-soil-services/"">iSDA points</a>, <a href=""https://www.isric.org/projects/africa-soil-profiles-database-afsp"">AfSPDB</a>, and other national and regional soil datasets). Cite as:</p>

<p>Hengl, T., Miller, M.A.E., Križan, J.&nbsp;<em>et al.</em>&nbsp;African soil properties and nutrients mapped at 30&nbsp;m spatial resolution using two-scale ensemble machine learning.&nbsp;<em>Sci Rep</em>&nbsp;<strong>11,&nbsp;</strong>6130 (2021). <a href=""https://doi.org/10.1038/s41598-021-85639-y"">https://doi.org/10.1038/s41598-021-85639-y</a></p>

<p>To open the maps in QGIS and/or directly compute with them, please use the <a href=""https://gitlab.com/openlandmap/africa-soil-and-agronomy-data-cube""><strong>Cloud-Optimized GeoTIFF version</strong></a>.</p>

<p>Layer description:</p>

<ul>
	<li>sol_texture.class_c_30m_*..*cm_2001..2017_v0.13_wgs84.tif = soil texture class,</li>
</ul>

<p>Classes:</p>

<pre><code>Code,Name,Value,Color
Cl,clay,1,#d5c36b
SiCl,silty clay,2,#b96947
SaCl,sandy clay,3,#9d3706
ClLo,clay loam,4,#ae868f
SiClLo,silty clay loam,5,#f86714
SaClLo,sandy clay loam,6,#46d143
Lo,loam,7,#368f20
SiLo,silt loam,8,#3e5a14
SaLo,sandy loam,9,#ffd557
Si,silt,10,#fff72e
LoSa,loamy sand,11,#ff5a9d
Sa,sand,12,#ff005b
NODATA,,255,#ffffff
</code></pre>

<p>To submit an issue or request support please visit <a href=""https://isda-africa.com/isdasoil""><strong>https://isda-africa.com/isdasoil</strong></a></p>",2020,"soil, Africa, texture, iSDA",10.5281/zenodo.4094616,,dataset
iSDAsoil: soil clay content (USDA system) for Africa predicted at 30 m resolution at 0-20 and 20-50 cm depths,"Hengl, Tomislav, Miller, Matt, Križan, Josip, Kilibarda, Milan, Acquah, Gifty, Sila, Andrew M.","<p>iSDAsoil dataset soil clay content (USDA system) in % predicted at 30 m resolution for 0&ndash;20 and 20&ndash;50 cm depth intervals. Data has been projected in WGS84 coordinate system and compiled as <a href=""https://gdal.org/drivers/raster/cog.html"">COG</a>.&nbsp;Predictions have been generated using multi-scale Ensemble Machine Learning with 250 m (MODIS, PROBA-V, climatic variables and similar) and 30 m (DTM derivatives, Landsat, Sentinel-2 and similar) resolution covariates. For model training we use a pan-African compilations of soil samples and profiles (<a href=""https://www.isda-africa.com/national-soil-services/"">iSDA points</a>, <a href=""https://www.isric.org/projects/africa-soil-profiles-database-afsp"">AfSPDB</a>, <a href=""https://landpotential.org/data-portal/"">LandPKS</a>, and other national and regional soil datasets). Cite as:</p>

<p>Hengl, T., Miller, M.A.E., Križan, J.&nbsp;<em>et al.</em>&nbsp;African soil properties and nutrients mapped at 30&nbsp;m spatial resolution using two-scale ensemble machine learning.&nbsp;<em>Sci Rep</em>&nbsp;<strong>11,&nbsp;</strong>6130 (2021). <a href=""https://doi.org/10.1038/s41598-021-85639-y"">https://doi.org/10.1038/s41598-021-85639-y</a></p>

<p>To open the maps in QGIS and/or directly compute with them, please use the <a href=""https://gitlab.com/openlandmap/africa-soil-and-agronomy-data-cube""><strong>Cloud-Optimized GeoTIFF version</strong></a>.</p>

<p>Layer description:</p>

<ul>
	<li>sol_clay_tot_psa_m_30m_*..*cm_2001..2017_v0.13_wgs84.tif = predicted soil clay content mean value,</li>
	<li>sol_clay_tot_psa_md_30m_*..*cm_2001..2017_v0.13_wgs84.tif = predicted soil clay content (prediction) errors,</li>
</ul>

<p>Model errors were derived using bootstrapping: md is derived as standard deviation of individual learners from 5-fold cross-validation (using spatial blocking). The model 5-fold cross-validation (<a href=""https://mlr.mlr-org.com/reference/makeStackedLearner.html"">mlr::makeStackedLearner</a>) for this variable indicates:</p>

<pre><code>Variable: clay_tot_psa 
R-square: 0.746 
Fitted values sd: 16.5 
RMSE: 9.63 

Random forest model:
Call:
stats::lm(formula = f, data = d)

Residuals:
    Min      1Q  Median      3Q     Max 
-75.803  -4.512  -0.178   3.748  82.146 

Coefficients:
               Estimate Std. Error t value Pr(&gt;|t|)    
(Intercept)    4.494652   8.914671   0.504  0.61413    
regr.ranger    1.076957   0.003611 298.210  &lt; 2e-16 ***
regr.xgboost  -0.012617   0.004678  -2.697  0.00699 ** 
regr.cubist    0.030730   0.003930   7.820 5.32e-15 ***
regr.nnet     -0.238376   0.365390  -0.652  0.51415    
regr.cvglmnet -0.044547   0.004379 -10.174  &lt; 2e-16 ***
---
Signif. codes:  0 '***' 0.001 '**' 0.01 '*' 0.05 '.' 0.1 ' ' 1

Residual standard error: 9.629 on 122269 degrees of freedom
Multiple R-squared:  0.7458,	Adjusted R-squared:  0.7458 
F-statistic: 7.175e+04 on 5 and 122269 DF,  p-value: &lt; 2.2e-16</code></pre>

<p>To submit an issue or request support please visit <a href=""https://isda-africa.com/isdasoil""><strong>https://isda-africa.com/isdasoil</strong></a></p>",2020,"Africa, soil, clay, iSDA",10.5281/zenodo.4085160,,dataset
iSDAsoil: soil stone content for Africa predicted at 30 m resolution at 0-20 and 20-50 cm depths,"Hengl, Tomislav, Miller, Matt, Križan, Josip, Kilibarda, Milan, Acquah, Gifty, Sila, Andrew M.","<p>iSDAsoil dataset soil stone content / coarse fragments log-transformed predicted at 30 m resolution for 0&ndash;20 and 20&ndash;50 cm depth intervals. Data has been projected in WGS84 coordinate system and compiled as <a href=""https://gdal.org/drivers/raster/cog.html"">COG</a>.&nbsp;Predictions have been generated using multi-scale Ensemble Machine Learning with 250 m (MODIS, PROBA-V, climatic variables and similar) and 30 m (DTM derivatives, Landsat, Sentinel-2 and similar) resolution covariates. For model training we use a pan-African compilations of soil samples and profiles (<a href=""https://www.isda-africa.com/national-soil-services/"">iSDA points</a>, <a href=""https://www.isric.org/projects/africa-soil-profiles-database-afsp"">AfSPDB</a>, and other national and regional soil datasets). Cite as:</p>

<p>Hengl, T., Miller, M.A.E., Križan, J.&nbsp;<em>et al.</em>&nbsp;African soil properties and nutrients mapped at 30&nbsp;m spatial resolution using two-scale ensemble machine learning.&nbsp;<em>Sci Rep</em>&nbsp;<strong>11,&nbsp;</strong>6130 (2021). <a href=""https://doi.org/10.1038/s41598-021-85639-y"">https://doi.org/10.1038/s41598-021-85639-y</a></p>

<p>To open the maps in QGIS and/or directly compute with them, please use the <a href=""https://gitlab.com/openlandmap/africa-soil-and-agronomy-data-cube""><strong>Cloud-Optimized GeoTIFF version</strong></a>.</p>

<p>Layer description:</p>

<ul>
	<li>sol_log.wpg2_mehlich3_m_30m_*..*cm_2001..2017_v0.13_wgs84.tif = predicted soil stone content mean value,</li>
	<li>sol_log.wpg2_mehlich3_md_30m_*..*cm_2001..2017_v0.13_wgs84.tif = predicted soil stone content model (prediction) errors,</li>
</ul>

<p>Model errors were derived using bootstrapping: md is derived as standard deviation of individual learners from 5-fold cross-validation (using spatial blocking). The model 5-fold cross-validation (<a href=""https://mlr.mlr-org.com/reference/makeStackedLearner.html"">mlr::makeStackedLearner</a>) for this variable indicates:</p>

<pre><code>Variable: log.wpg2 
R-square: 0.709 
Fitted values sd: 1.25 
RMSE: 0.803 

Random forest model:
Call:
stats::lm(formula = f, data = d)

Residuals:
    Min      1Q  Median      3Q     Max 
-4.0555 -0.3113 -0.0222  0.2378  4.5794 

Coefficients:
               Estimate Std. Error t value Pr(&gt;|t|)    
(Intercept)   -0.008606   1.361982  -0.006    0.995    
regr.ranger    0.972265   0.004443 218.854  &lt; 2e-16 ***
regr.xgboost   0.034649   0.006404   5.411  6.3e-08 ***
regr.cubist    0.069589   0.005229  13.308  &lt; 2e-16 ***
regr.nnet     -0.012756   0.796535  -0.016    0.987    
regr.cvglmnet -0.056645   0.005509 -10.283  &lt; 2e-16 ***
---
Signif. codes:  0 '***' 0.001 '**' 0.01 '*' 0.05 '.' 0.1 ' ' 1

Residual standard error: 0.8032 on 92785 degrees of freedom
Multiple R-squared:  0.7092,	Adjusted R-squared:  0.7092 
F-statistic: 4.525e+04 on 5 and 92785 DF,  p-value: &lt; 2.2e-16
</code></pre>

<p>To back-transform values (y) to % use the following formula:</p>

<pre><code>% = expm1( y / 10 )</code></pre>

<p>To submit an issue or request support please visit <a href=""https://isda-africa.com/isdasoil""><strong>https://isda-africa.com/isdasoil</strong></a></p>",2020,"soil, Africa, stone content, coarse fragments, iSDA",10.5281/zenodo.4091154,,dataset
iSDAsoil: soil silt content (USDA system) for Africa predicted at 30 m resolution at 0-20 and 20-50 cm depths,"Hengl, Tomislav, Miller, Matt, Križan, Josip, Kilibarda, Milan, Acquah, Gifty, Sila, Andrew M.","<p>iSDAsoil dataset soil silt content in % predicted at 30 m resolution for 0&ndash;20 and 20&ndash;50 cm depth intervals. Data has been projected in WGS84 coordinate system and compiled as <a href=""https://gdal.org/drivers/raster/cog.html"">COG</a>.&nbsp;Predictions have been generated using multi-scale Ensemble Machine Learning with 250 m (MODIS, PROBA-V, climatic variables and similar) and 30 m (DTM derivatives, Landsat, Sentinel-2 and similar) resolution covariates. For model training we use a pan-African compilations of soil samples and profiles (<a href=""https://www.isda-africa.com/national-soil-services/"">iSDA points</a>, <a href=""https://www.isric.org/projects/africa-soil-profiles-database-afsp"">AfSPDB</a>, <a href=""https://landpotential.org/data-portal/"">LandPKS</a>, and other national and regional soil datasets). Cite as:</p>

<p>Hengl, T., Miller, M.A.E., Križan, J.&nbsp;<em>et al.</em>&nbsp;African soil properties and nutrients mapped at 30&nbsp;m spatial resolution using two-scale ensemble machine learning.&nbsp;<em>Sci Rep</em>&nbsp;<strong>11,&nbsp;</strong>6130 (2021). <a href=""https://doi.org/10.1038/s41598-021-85639-y"">https://doi.org/10.1038/s41598-021-85639-y</a></p>

<p>To open the maps in QGIS and/or directly compute with them, please use the <a href=""https://gitlab.com/openlandmap/africa-soil-and-agronomy-data-cube""><strong>Cloud-Optimized GeoTIFF version</strong></a>.</p>

<p>Layer description:</p>

<ul>
	<li>sol_silt_tot_psa_mehlich3_m_30m_*..*cm_2001..2017_v0.13_wgs84.tif = predicted soil silt content mean value,</li>
	<li>sol_silt_tot_psa_mehlich3_md_30m_*..*cm_2001..2017_v0.13_wgs84.tif = predicted soil silt content model (prediction) errors,</li>
</ul>

<p>Model errors were derived using bootstrapping: md is derived as standard deviation of individual learners from 5-fold cross-validation (using spatial blocking). The model 5-fold cross-validation (<a href=""https://mlr.mlr-org.com/reference/makeStackedLearner.html"">mlr::makeStackedLearner</a>) for this variable indicates:</p>

<pre><code>Variable: silt_tot_psa 
R-square: 0.64 
Fitted values sd: 11.9 
RMSE: 8.92 

Random forest model:
Call:
stats::lm(formula = f, data = d)

Residuals:
    Min      1Q  Median      3Q     Max 
-63.746  -3.631  -0.526   2.630  72.486 

Coefficients:
                Estimate Std. Error t value Pr(&gt;|t|)    
(Intercept)   -35.876865  36.887592  -0.973    0.331    
regr.ranger     0.948111   0.003874 244.733  &lt; 2e-16 ***
regr.xgboost    0.062717   0.005506  11.391  &lt; 2e-16 ***
regr.cubist     0.025705   0.004747   5.415 6.14e-08 ***
regr.nnet       1.902142   1.968248   0.966    0.334    
regr.cvglmnet  -0.028579   0.005799  -4.928 8.32e-07 ***
---
Signif. codes:  0 '***' 0.001 '**' 0.01 '*' 0.05 '.' 0.1 ' ' 1

Residual standard error: 8.915 on 122223 degrees of freedom
Multiple R-squared:  0.6399,	Adjusted R-squared:  0.6399 
F-statistic: 4.344e+04 on 5 and 122223 DF,  p-value: &lt; 2.2e-16</code></pre>

<p>To submit an issue or request support please visit <a href=""https://isda-africa.com/isdasoil""><strong>https://isda-africa.com/isdasoil</strong></a></p>",2020,"soil, Africa, Silt, iSDA",10.5281/zenodo.4094610,,dataset
iSDAsoil: soil sand content (USDA system) for Africa predicted at 30 m resolution at 0-20 and 20-50 cm depths,"Hengl, Tomislav, Miller, Matt, Križan, Josip, Kilibarda, Milan, Acquah, Gifty, Sila, Andrew M.","<p>iSDAsoil dataset soil sand content in % predicted at 30 m resolution for 0&ndash;20 and 20&ndash;50 cm depth intervals. Data has been projected in WGS84 coordinate system and compiled as <a href=""https://gdal.org/drivers/raster/cog.html"">COG</a>.&nbsp;Predictions have been generated using multi-scale Ensemble Machine Learning with 250 m (MODIS, PROBA-V, climatic variables and similar) and 30 m (DTM derivatives, Landsat, Sentinel-2 and similar) resolution covariates. For model training we use a pan-African compilations of soil samples and profiles (<a href=""https://www.isda-africa.com/national-soil-services/"">iSDA points</a>, <a href=""https://www.isric.org/projects/africa-soil-profiles-database-afsp"">AfSPDB</a>, <a href=""https://landpotential.org/data-portal/"">LandPKS</a>, and other national and regional soil datasets). Cite as:</p>

<p>Hengl, T., Miller, M.A.E., Križan, J.&nbsp;<em>et al.</em>&nbsp;African soil properties and nutrients mapped at 30&nbsp;m spatial resolution using two-scale ensemble machine learning.&nbsp;<em>Sci Rep</em>&nbsp;<strong>11,&nbsp;</strong>6130 (2021). <a href=""https://doi.org/10.1038/s41598-021-85639-y"">https://doi.org/10.1038/s41598-021-85639-y</a></p>

<p>To open the maps in QGIS and/or directly compute with them, please use the <a href=""https://gitlab.com/openlandmap/africa-soil-and-agronomy-data-cube""><strong>Cloud-Optimized GeoTIFF version</strong></a>.</p>

<p>Layer description:</p>

<ul>
	<li>sol_sand_tot_psa_m_30m_*..*cm_2001..2017_v0.13_wgs84.tif = predicted soil sand content mean value,</li>
	<li>sol_sand_tot_psa_md_30m_*..*cm_2001..2017_v0.13_wgs84.tif = predicted soil sand content model (prediction) errors,</li>
</ul>

<p>Model errors were derived using bootstrapping: md is derived as standard deviation of individual learners from 5-fold cross-validation (using spatial blocking). The model 5-fold cross-validation (<a href=""https://mlr.mlr-org.com/reference/makeStackedLearner.html"">mlr::makeStackedLearner</a>) for this variable indicates:</p>

<pre><code>Variable: sand_tot_psa 
R-square: 0.736 
Fitted values sd: 22.8 
RMSE: 13.7 

Random forest model:
Call:
stats::lm(formula = f, data = d)

Residuals:
    Min      1Q  Median      3Q     Max 
-80.626  -5.321   0.221   6.071  88.686 

Coefficients:
               Estimate Std. Error t value Pr(&gt;|t|)    
(Intercept)    6.687471  24.022001   0.278 0.780714    
regr.ranger    1.060521   0.003503 302.742  &lt; 2e-16 ***
regr.xgboost  -0.018718   0.004910  -3.812 0.000138 ***
regr.cubist    0.031749   0.003922   8.096 5.73e-16 ***
regr.nnet     -0.161127   0.422746  -0.381 0.703098    
regr.cvglmnet -0.028217   0.004462  -6.323 2.57e-10 ***
---
Signif. codes:  0 '***' 0.001 '**' 0.01 '*' 0.05 '.' 0.1 ' ' 1

Residual standard error: 13.65 on 122261 degrees of freedom
Multiple R-squared:  0.736,	Adjusted R-squared:  0.736 
F-statistic: 6.818e+04 on 5 and 122261 DF,  p-value: &lt; 2.2e-16</code></pre>

<p>To submit an issue or request support please visit <a href=""https://isda-africa.com/isdasoil""><strong>https://isda-africa.com/isdasoil</strong></a></p>",2020,"soil, Africa, sand content, iSDA",10.5281/zenodo.4094607,,dataset
Adaptive context-aware energy optimization for services on mobile devices with use of machine learning considering security aspects,"Nawrocki Piotr, Sniezynski Bartlomiej, Kolodziej Joanna, Szynkiewicz Pawel","<p>In this paper, we present an original adaptive task scheduling system, which optimizes the energy consumption of mobile devices using machine learning mechanisms and context information. The system learns how to allocate resources appropriately: how to schedule services/tasks optimally between the device and the cloud, which is especially important in mobile systems. Decisions are made taking the context into account (e.g. network connection type, location, potential time, and cost of executing the application or service). In this study, a supervised learning agent architecture and service selection algorithm are proposed to solve this problem. Adaptation is performed online, on a mobile device. Information about the context, task description, the decision made, and its results such as power consumption are stored and constitute training data for a supervised learning algorithm, which updates the knowledge used to determine the optimal location for the execution of a given type of task. To verify the solution proposed, appropriate software has been developed and a series of experiments have been conducted. Results show that due to the experience gathered and the learning process performed, the decision module has consequently become more efficient in assigning the task to either the mobile device or cloud resources. In face of presented improvements, the security issues inherent within the context of mobile application and cloud computing are further discussed. As threats associated with mobile data offloading are a serious concern, often preventing the utilization of cloud services, we propose a more security-focused approach for our solution, preferably without hindering the performance.</p>",2020,"adaptation , context-aware system , energy optimization , security , machine learning , Mobile Cloud Computing",10.5281/zenodo.4270647,,publication
Uma Abordagem Híbrida Baseada no Estilo de Aprendizagem para Recomendação de Objetos de Aprendizagem,"Thayron Crystian Hortences de Moraes, Itana Stiubiener","<p>Atualmente, existem muitos recursos digitais que podem ser aplicados em ambientes educacionais denominados Objetos de Aprendizagem (OA). Muitos estudos mostram que cada indiv&iacute;duo possui seu pr&oacute;prio processo de aprendizagem, com caracter&iacute;sticas individuais que combinadas costumamos chamar de Estilo de Aprendizagem (EA). Um dos maiores desafios dos Sistemas de Recomenda&ccedil;&atilde;o Educacionais (SRE) &eacute; oferecer o melhor OA para um aprendiz, ou seja, o OA mais adequado que proporcionar&aacute; o melhor processo de aprendizado para um aprendiz espec&iacute;fico. Uma maneira poss&iacute;vel de resolver esse problema &eacute; usar os SREs que consideram o EA dos aprendizes. Neste artigo apresentamos uma arquitetura de sistema SRE que apresenta uma abordagem h&iacute;brida, ou seja, que utiliza e combina um ou mais algoritmos de recomenda&ccedil;&atilde;o para escolher e recomendar OAs considerando o EA dos aprendizes e outras caracter&iacute;sticas como prefer&ecirc;ncias, conhecimento pr&eacute;vio, interesses e quaisquer outros atributos, opondo-se aos problemas que as abordagens tradicionais de recomenda&ccedil;&atilde;o possuem.</p>",2020,,10.5281/zenodo.3783925,,publication
DEVELOPMENT OF INFORMATION VISUALIZATION METHODS FOR USE IN MULTIMEDIA APPLICATIONS,"Yevhen Hrabovskyi, Natalia Brynza, Olga Vilkhivska","<p>The aim of the article is development of a technique for visualizing information for use in multimedia applications. In this study, to visualize information, it is proposed first to compile a list of key terms of the subject area and create data tables. Based on the structuring of fragments of the subject area, a visual display of key terms in the form of pictograms, a visual display of key terms in the form of images, and a visual display of data tables are performed. The types of visual structures that should be used to visualize information for further use in multimedia applications are considered. The analysis of existing visual structures in desktop publishing systems and word processors is performed.</p>

<p>To build a mechanism for visualizing information about the task as a presentation, a multimedia application is developed using Microsoft Visual Studio software, the C# programming language by using the Windows Forms application programming interface. An algorithm is proposed for separating pieces of information text that have key terms. Tabular data was visualized using the &ldquo;parametric ruler&rdquo; metaphorical visualization method, based on the metaphor of a slide rule.</p>

<p>The use of the parametric ruler method on the example of data visualization for the font design of children&#39;s publications is proposed. Interaction of using the method is ensured due to the fact that the user will enter the size of the size that interests for it and will see the ratio of the values of other parameters. The practical result of the work is the creation of a multimedia application &ldquo;Visualization of Publishing Standards&rdquo; for the visualization of information for the font design of publications for children. The result of the software implementation is the finished multimedia applications, which, according to the standardization visualization technique in terms of prepress preparation of publications, is the final product of the third stage of the presentation of the visual form</p>",2020,"information visualization, multimedia application, visual display, key terms",10.21303/2461-4262.2020.001103,,publication
The Impact of Talent Management on Organizational Effectiveness in Healthcare Sector,"Yassin, Haneen, Jaradat, Mais","<p>The current research aim is to investigate the direct effect of talent management on organizational effectiveness in the health care sector. The study population consisted of all working employees at all levels, from the medical and the managerial domains with a total of 3512 employees, a quantitative research design and regression analysis were used to a convenience sample on a total of 251 valid returns that were gained in a questionnaire based survey, applied among workers from Joint Commission International (JCI) accredited Jordanian private hospitals. The findings showed that there is a strong positive correlation between the study variables; talent management and organizational effectiveness; talent management with its dimensions; attract talent, maintain talent, and develop talent, have a significant effect on organizational effectiveness. In addition the organizational effectiveness dimensions, namely job satisfaction, and organizational involvement were positively and significantly related to each other. This study implies that Jordanian hospitals should try their best to adopt and facilitate talent management strategies implementation to keep its talented employees in nurture tone and more sustained, which will eventually yield favorable results for those hospitals in regard with its effectiveness.</p>",2020,"Talent management, organizational effectiveness, healthcare sector, Jordan",10.25255/jss.2020.9.2.535.572,,publication
"The Associations among Human Resource Management (HRM) Practices, Total Quality Management (TQM) Practices and Competitive Advantages","Tawalbeh, Hadeel Fareed, Jaradat, Mais","<p>The current research aimed to investigate the relationship between human resource management (HRM) practices, total quality management (TQM) practices and competitive advantages in Telecommunication organizations in Jordan. A self-administrated questionnaire was designed and distributed over a sample of telecommunication employees of 400 employees. The percentage of filled questionnaires is 80% (320 questionnaires). The research hypotheses were tested by using multiple regressions. The study concluded that there is a relationship between human resource management practices and total quality management practices. It was also concluded that there is a relationship between total quality management practices and competitive advantage. Finally, there is a relationship between human resource management practices and competitive advantage. A number of recommendations emerged in light of the findings, is that the telecommunication organization are advised to focus more on the human resource management activities and total quality management activities that improve the utilization of competitive advantages.</p>",2020,"Human resource management, total quality management, competitive advantages, Jordan",10.25255/jss.2020.9.2.505.534,,publication
Study and Analysis of Big Data Security Analytics for Protecting Cloud Based Virtualized Infrastructures,"Hilal Ahmad Khan, Gurinder Pal","<p>In cloud computing virtualized infrastructures has become a stimulating target for cyber attackers to initiate advance attacks. The motive of this work may be a narrative huge knowledge primarily based security analytics approach to get advanced attacks in virtualized infrastructures. User application logs and network logs collected consistently from the tenant virtual machines VMs are saved within the Hadoop Distributed File system HDFS . Extraction of attack features is performed through graph based event correlation and Map Reduce parser based identification of potential attack paths. Two step machine learning approaches logistic regression and belief propagation are used to perform the determination of attack presence. Hilal Ahmad Khan | Gurinder Pal &quot;Study and Analysis of Big Data Security Analytics for Protecting Cloud Based Virtualized Infrastructures&quot; Published in International Journal of Trend in Scientific Research and Development (ijtsrd), ISSN: 2456-6470, Volume-4 | Issue-1 , December 2019, URL: https://www.ijtsrd.com/papers/ijtsrd29709.pdf</p>",2020,"Computer Security, HDFS, VM",10.5281/zenodo.3606233,,publication
An Exploratory Study on the Impact of Work/Life Balance and Employee Engagement on Talent Management and Organization Performance: A Case of Jordan Telecom and IT Sector,"Areej Al-Khateeb, Kholoud Sudqi Al-Louzi","<p>This study aims to explore the relationship between talent management, work life balance, motivational drivers of employee engagement and organization performance in telecommunication and information technology sector in Jordan. Both work life balance and motivational drivers of employee engagement were examined as mediators between talent management and organization performance. The population of the study consists of the three main telecommunication operators in Jordan; Zain, Orange and Umniah with a total number of employees (3305), a random sample appointed from the population with a total 250 questionnaires filled up. The study found a positive relationship between talent management and its three dimensions, namely talent acquisition, talent development and talent retention with organization performance. Results also found a positive relationship between talent management and its three dimensions with work life balance. A positive relationship also found between talent management and its dimensions with motivational drivers of employee engagement. Finally, work life balance found to partially mediating the relationship between talent management and organization performance and motivational drivers of employee engagement fully mediating this relationship between talent management and organization performance. This study stated many recommendations for future researches.</p>",2020,"Transformational leadership, firm performance, IT employees, Jordanian banks",10.25255/jss.2020.9.3.617.647,,publication
The Impact of Marketing Innovation on Customer Satisfaction in Aqaba Special Economic Zone Authority,"Nawafleh, Shaker Habis, Al-Khattab, Suleiman","<p>The aim of this study was to explore the effect of marketing innovation on customer satisfaction in Aqaba Special Economic Zone Authority. Also, the study involved the effect of each one of the elements of marketing innovation (innovation in marketing, innovation in performance, innovation in culture and innovation in product) on the customer satisfaction level. A special questioner was developed to collect the data from (110) person, valid questioner was (102), which considered to be (92.7%) of the participants. The result of analysis of the data by using SPSS 21 program; indicated that there was a statically significance strong positive relationship between customer satisfaction and marketing innovation, so (41 %) of the customer satisfaction might be explained by marketing innovation. And the strongest significance relationship in relation to the elements of marketing innovation was the relationship between innovation in performance and the customer satisfaction, while the innovation of marketing was in the second degree.The current study recommend to the Aqaba Special Economic Zone Authority to enhance the innovation of culture in between the employees to improve their customer satisfaction levels.</p>",2020,"Aqaba Special Economic Zone Authority, Customer Satisfaction, Marketing Innovation, Innovation in Marketing, Innovation in Performance, Innovation in Culture, Innovation in Product",10.25255/jss.2019.8.3.399.417,,publication
Lowcomote: Training the Next Generation of Experts in Scalable Low-Code Engineering Platforms,"Massimo Tisi, Jean-Marie Mottu,, Dimitrios Kolovos, Juan de Lara, Esther Guerra, Davide Di Ruscio, Alfonso Pierantonio, Manuel Wimmer","<p>Low-Code Development Platforms (LCDPs) are software development<br>
platforms on the Cloud, provided through a Platform-as-a-<br>
Service model, which allow users to build completely operational applications<br>
by interacting through dynamic graphical user interfaces, visual<br>
diagrams and declarative languages.<br>
Lowcomote will train a generation of experts that will upgrade the current<br>
trend of LCDP to a new paradigm, Low-Code Engineering Platform.<br>
This will be achieved by injecting in LCDPs the theoretical and technical<br>
framework defined by recent research in Model Driven Engineering,<br>
augmented with Cloud Computing and Machine Learning techniques.</p>",2020,,10.5281/zenodo.4314656,,publication
