title,authors,abstract,year,keywords,doi,url,type
Need for a Transport API in 5G for Global Orchestration of Cloud and Networks Through a Virtualized Infrastructure Manager and Planner,"Mayoral, Arturo, Muñoz, Raül, Vilalta, Ricard, Casellas, Ramon, Martínez, Ricardo, López, Víctor","<p>The new 5G paradigm seeks for a scalable architecture that is able to efficiently manage the increasing volume of traffic generated by smart devices to be processed in a distributed cloud infrastructure. To this end, coordinated management of the network and the cloud resources forming an end-to-end system is of great importance. Software defined networking and network function virtualization architectures are the key enablers for integrating network and cloud resources, enabling cross optimization on both sides. This optimization requires efficient resource allocation algorithms, which take into account computing and network resources. In this paper, we propose an end-to-end orchestration architecture for distributed cloud and network resources aligned with the European Telecommunications Standards Institute management and orchestration architecture. The proposed architecture includes the virtual infrastructure manager and planner (VIMaP) component to enable dynamic resource allocation for interconnected virtual instances in distributed cloud locations. A heuristic algorithm for dynamic virtual machine graphs resource allocation is included to validate the VIMaP architecture and exploit its functionalities. Moreover, the control orchestration protocol is included between the architecture components to offer end-to-end transport services. Finally, the proposed architecture is experimentally validated, and the heuristic algorithm performance is evaluated.</p>",2017,"Cloud computing, Control orchestration protocol, Network function virtualization, Orchestration, Resource allocation, Software defined networking (SDN).",10.1364/JOCN.9.000A55,,publication
Enabling Trust Assessment In Clouds-of-Clouds: A Similarity-Based Approach,"Yaich, Reda, Cuppens, Nora, Cuppens, Frédéric","<p>In multi-cloud paradigm, cloud providers collaborate to form adhoc and ephemeral groups to fullfill the request of a single customer. In such settings, malevolent cloud providers may be tempted to provide cloud services that are below the expected quality. This temptation is further exacerbated by the inability of customers to effectively identify the responsible of service outage or degradation.<br>
Furthermore, the highly competitive nature of cloud marketplaces leads each provider to propose regularly innovative new services, making the system open and highly dynamic. The introduction of new cloud services into the system challenges the established trust order as customers and providers must accept the risk of taking decisions under uncertainty. This problem, known as the cold-start problem, have been studied in the literature from the perspective of the individuals (providers/customers) but to the best of our knowledge, no prior work tried to address it from the perspective of the exchanged services and resources. To that aim, we propose in this paper a similarity-based trust model that tackles both multi-cloud (i.e., group-reputation) and services high turnover (i.e., cold-start). In our model, past similar experiences are transferred to the providers proposing new services to enable and boost decision making and collaboration. We propose also a schema to derive multi-cloud trust using both customers and providers feedback experiences. We present also evaluations results to show the benefit of using our proposal and their impact on the simulated cloud-marketplace.</p>",2017,"Trust, Multi-Clouds, Group-Reputation, Cold-Start, Similarity",10.1145/3098954.3098970,,publication
SPynq: Acceleration of Machine Learning Applications over Spark on Pynq,"Christoforos Kachris, Elias Koromilas, Ioannis Stamelos, Dimitrios Soudris","<p>Spark is one of the most widely used frameworks for data analytics that offers fast development of applications like machine learning and graph computations in distributed systems. In this paper, we present SPynq: A framework for the efficient utilization of hardware accelerators over the Spark framework on heterogeneous MPSoC FPGAs, such as Zynq. Spark has been mapped to the Pynq platform and the proposed framework allows the seamless utilization of the programmable logic for the hardware acceleration of computational intensive Spark kernels. We have also developed the required libraries in Spark that hide the accelerator’s details to minimize the design effort to utilize the accelerators. A cluster of 4 nodes (workers) based on the all-programmable MPSoCs has been implemented and the proposed platform is evaluated in a typical machine learning application based on logistic regression. The logistic regression kernel has been developed as an accelerator and incorporated to the Spark. The developed system is compared to a high-performance Xeon cluster that is typically used in cloud computing. The performance evaluation shows that the heterogeneous accelerator-based MpSoC can achieve up to 2.3x system speedup compared with a Xeon system (with 90% accuracy) and 20x better energy efficiency. For embedded application, the proposed system can achieve up to 40x speedup compared to the software only implementation on low-power embedded processors and 30x lower energy consumption.</p>",2017,"Spark, Pynq, hardware acceleration, H2020",10.5281/zenodo.836712,,publication
Advanced Concepts for Renewable Energy Supply of Data Centres,"Jaume Salom (ed.), Thorsten Urbaneck (ed.), Eduard Oró (ed.)","<p>The rapid increase of cloud computing, high performance computing (HPC) and the vast growth in Internet and Social Media use have aroused the interest in energy consumption and the carbon footprint of Data Centres. Data Centres primarily contain electronic equipment used for data processing (servers), data storage (storage equipment), and communications (network equipment). Collectively, this equipment processes, stores, and transmits digital information and is known as information technology (IT) equipment.</p>

<p><em>Advanced Concepts for Renewable Energy Supply of Data Centres</em> introduces a number of technical solutions for the supply of power and cooling energy into Data Centres with enhanced utilisation of renewable energy sources in order to achieve low energy Data Centres. Because of the high energy density nature of these unique infrastructures, it is essential to implement energy efficiency measures and reduce consumption before introducing any renewable energy source. A holistic approach is used with the objective of integrating many technical solutions such as management of the IT (Information Technology) load, efficient electrical supply to the IT systems, Low-Ex air-conditioning systems, interaction with district heating and cooling networks, re-use of heat, free cooling (air, seawater, groundwater), optimal use of heat and cold storage, electrical storage and integration in smart grids.</p>

<p>This book is therefore a catalogue of advanced technical concepts that could be integrated into Data Centres portfolio in order to increase the overall efficiency and the share of renewable energies in power and cooling supply. Based on dynamic energy models implemented in TRNSYS some concepts are deeply evaluated through yearly simulations. The results of the simulation are illustrated with Sankey charts, where the energy flows per year within the subsystems of each concept for a selected scenario are shown, and graphs showing the results of parametric analysis. A set of environmental metrics (as the non-renewable primary energy) and financial metrics (CAPEX and OPEX) as well of energy efficiency metrics like the well-known PUE, are described and used to evaluate the different technical concepts.</p>",2017,"Information technology, Data centres, IT management, Energy efficiency, Power supply, Cooling supply, Renewable energy, Environmental impact and financial metrics",10.13052/rp-9788793519411,,publication
Challenges and Opportunities of Cloud-Based E-Learning Systems,"Kashif Laeeq, Zubair A. Shaikh","<p>The paradigm of education is drastically changing from conventional to e-learning model. Due to ease of learning with various other benefits, several educational institutions are adopting the e-learning models. Some institutions are still willing to transform their educational system on to e-learning, but due to limited resources, they are still compromising on the old traditional system. The cloud computing could be one of the best solutions to overcome this problem by providing hardware, software, and infrastructure resources with cost efficient manner. The adoption of cloud computing in education will bring revolution in this paradigm. This paper introduces various positive features of e-learning and presents a way how cloud computing technology can be provisioned e-learning model. This paper also investigates the numerous challenges and opportunities that would be observed in cloud computing adoption in e-learning domain. The concept and knowledge present in this paper may create a new direction of research in the domain of cloud-based e-learning.</p>",2017,"Cloud-based e-learning, e-learning, cloud computing application, smart learning.",10.5281/zenodo.1129966,,publication
ENHANCED SECURITY MECHANISM AGAINST MALICIOUS ATTACKS FROM INTRUDERS IN CLOUDS,"N. Abhishek, M. Rakesh Chowdary, A. Yashwanth Reddy","<p>Cloud computing is architecture for providing computing service via the internet on demand and pay per use access to a pool of shared resources namely networks, storage, servers, services and applications, without physically acquiring them. So it saves managing cost and time for organizations. Many industries, such as banking, healthcare and education are moving towards the cloud due to the efficiency of services provided by the pay-per-use pattern based on the resources such as processing power used, transactions carried out, bandwidth consumed, data transferred, or storage space occupied etc. Cloud computing is a completely internet dependent technology where client data is stored and maintain in the data center of a cloud provider like Google, Amazon, Salesforce.som and Microsoft etc. Limited control over the data may incur various security issues and threats which include data leakage, insecure interface, sharing of resources, data availability and inside attacks. There are various research challenges also there for adopting cloud computing such as well managed service level agreement (SLA), privacy, interoperability and reliability. Some logical and trial results prove the effectiveness of this new security infrastructure to safeguard mobile cloud services.</p>",2017,"Security Issues, Cloud Security, Cloud Architecture, Data Protection, Cloud Platform & Grid Computing",10.5281/zenodo.1034469,,publication
ENHANCED SECURITY MECHANISM AGAINST MALICIOUS ATTACKS FROM INTRUDERS IN CLOUDS,"N. Abhishek, M. Rakesh Chowdary, A. Yashwanth Reddy","<p>Cloud computing is architecture for providing computing service via the internet on demand and pay per use access to a pool of shared resources namely networks, storage, servers, services and applications, without physically acquiring them. So it saves managing cost and time for organizations. Many industries, such as banking, healthcare and education are moving towards the cloud due to the efficiency of services provided by the pay-per-use pattern based on the resources such as processing power used, transactions carried out, bandwidth consumed, data transferred, or storage space occupied etc. Cloud computing is a completely internet dependent technology where client data is stored and maintain in the data center of a cloud provider like Google, Amazon, Salesforce.som and Microsoft etc. Limited control over the data may incur various security issues and threats which include data leakage, insecure interface, sharing of resources, data availability and inside attacks. There are various research challenges also there for adopting cloud computing such as well managed service level agreement (SLA), privacy, interoperability and reliability. Some logical and trial results prove the effectiveness of this new security infrastructure to safeguard mobile cloud services.</p>",2017,"Security Issues, Cloud Security, Cloud Architecture, Data Protection, Cloud Platform & Grid Computing",10.5281/zenodo.1034471,,publication
The Video Database for Teaching and Learning in Football Refereeing,"M. Armenteros, A. Domínguez, M. Fernández, A. J. Benítez","The following paper describes the video database tool used by the Fédération Internationale de Football Association (FIFA) as part of the research project developed in collaboration with the Carlos III University of Madrid. The database project began in 2012, with the aim of creating an educational tool for the training of instructors, referees and assistant referees, and it has been used in all FUTURO III courses since 2013. The platform now contains 3,135 video clips of different match situations from FIFA competitions. It has 1,835 users (FIFA instructors, referees and assistant referees). In this work, the main features of the database are described, such as the use of a search tool and the creation of multimedia presentations and video quizzes. The database has been developed in MySQL, ActionScript, Ruby on Rails and HTML. This tool has been rated by users as ""very good"" in all courses, which prompt us to introduce it as an ideal tool for any other sport that requires the use of video analysis.",2017,"Video database, FIFA, refereeing, e-learning.",10.5281/zenodo.1126517,,publication
A COST-EFFECTIVE PRIVACY PRESERVING USING ANONYMIZATION BASED HYBRID BAT ALGORITHM WITH SIMULATED ANNEALING APPROACH FOR INTERMEDIATE DATA SETS OVER CLOUD COMPUTING,"J. Sasidevi, Dr. R. Sugumar, P. Shanmuaga Priya","<p>Cloud computing is the long dreamed vision of computing as a utility, where users can remotely store their data into the cloud. In the existing research, balanced aware Fire Fly Optimization (BFFO) algorithm is used for privacy aware data set scheduling. However the existing algorithm has running time complexity and privacy preserving efficiency is reduced significantly due to lack of anonymization algorithm. To overcome the above mentioned issues, in this research, anonymization based hybrid bat algorithm with simulated annealing (AHBSA) is introduced. In the proposed system, anonymization method is used to ensure the privacy on sensitive dataset. It prevents the original information from the malicious users in the cloud environment. HBSA optimization algorithm is applied for selecting the significant attributes and achieved the privacy based on the privacy policy. It is also used to reduce the privacy preservation cost considerably. AHBSA algorithm is finding the unauthorized users and protects the intermediate dataset by providing the privacy. The efficient encryption technique is applied to provide security hence the cloud users can obtain the secret information without compromising privacy. The experimental result prove that the proposed system shows higher privacy, lower cost, lower time complexity and better anonymization by using AHBSA approach than the existing cost based Heuristic (C_HEU) &nbsp;and BFFO algorithms.</p>",2017,"Privacy Preserving, Anonymization, Intermediate Data Set, AHBSA Algorithm & Cloud Computing",10.5281/zenodo.1069736,,publication
Detection of New Attacks on Ubiquitous Services in Cloud Computing and Countermeasures,"L. Sellami, D. Idoughi, P. F. Tiako","<p>Cloud computing provides infrastructure to the enterprise through the Internet allowing access to cloud services at anytime and anywhere. This pervasive aspect of the services, the distributed nature of data and the wide use of information make cloud computing vulnerable to intrusions that violate the security of the cloud. This requires the use of security mechanisms to detect malicious behavior in network communications and hosts such as intrusion detection systems (IDS). In this article, we focus on the detection of intrusion into the cloud sing IDSs. We base ourselves on client authentication in the computing cloud. This technique allows to detect the abnormal use of ubiquitous service and prevents the intrusion of cloud computing. This is an approach based on client authentication data. Our IDS provides intrusion detection inside and outside cloud computing network. It is a double protection approach: The security user node and the global security cloud computing.</p>",2017,"Cloud computing, intrusion detection system, privacy, trust.",10.5281/zenodo.1129720,,publication
ROLE BASED SECURED ACCESS OF DATA IN CLOUDS,"R. Saravana Kumar, Dr. P. Suresh","<p>In mobile wireless sensor network, coverage and energyCloud computing is a type of internet-based computing that provides shared computer processing resources and data to computers and other devices on demand. It is a model for enabling ubiquitous, on-demand access to a shared pool of configurable computing resources e.g., computer networks, servers, storage, applications and services, which can be rapidly provisioned and released with minimal management effort. Attribute-based access control defines an access control paradigm whereby access rights are granted to users through the use of policies which combine attributes together. The policies can use any type of attributes such as user attributes, resource attributes, object and environment attributes etc. This model supports Boolean logic, in which rules contain ""if-then"" statements about who is making the request, the resource and the action. The main problem in attribute–based access control is not having user-centric approach for authorization rules. In ABAC model role hierarchy and object hierarchy is not achieved and restriction in level of expressiveness in access control rules.Secured role-based access control allows managing authorization based on rule-based approach where rules are under the control of data owner and provides enriched role-based expressiveness including role and object hierarchies. Data user without the knowledge of data owner cannot use the cloud server where privilege is provided to data user by data owner. Access control computations are delegated to the cloud service provider, being this not only unable to access the data, but also unable to release it to unauthorized parties. A identity-based proxy re-encryption scheme has been used in order to provide a comprehensive and feasible solution for data centric-approach. Semantic web technologies have been exposed for the representation and evaluation of the authorization model.</p>",2017,"Data-Centric Security, Cloud Computing, Role-Based Access Control & Authorization",10.5281/zenodo.438627,,publication
Educational Knowledge Transfer in Indigenous Mexican Areas Using Cloud Computing,"L. R. Valencia Pérez, J. M. Peña Aguilar, A. Lamadrid Álvarez, A. Pastrana Palma, H. F. Valencia Pérez, M. Vivanco Vargas","<p>This work proposes a Cooperation-Competitive (Coopetitive) approach that allows coordinated work among the Secretary of Public Education (SEP), the Autonomous University of Quer&eacute;taro (UAQ) and government funds from National Council for Science and Technology (CONACYT) or some other international organizations. To work on an overall knowledge transfer strategy with e-learning over the Cloud, where experts in junior high and high school education, working in multidisciplinary teams, perform analysis, evaluation, design, production, validation and knowledge transfer at large scale using a Cloud Computing platform. Allowing teachers and students to have all the information required to ensure a homologated nationally knowledge of topics such as mathematics, statistics, chemistry, history, ethics, civism, etc. This work will start with a pilot test in Spanish and initially in two regional dialects Otom&iacute; and N&aacute;huatl. Otom&iacute; has more than 285,000 speaking indigenes in Queretaro and Mexico&acute;s central region. N&aacute;huatl is number one indigenous dialect spoken in Mexico with more than 1,550,000 indigenes. The phase one of the project takes into account negotiations with indigenous tribes from different regions, and the Information and Communication technologies to deliver the knowledge to the indigenous schools in their native dialect. The methodology includes the following main milestones: Identification of the indigenous areas where Otom&iacute; and N&aacute;huatl are the spoken dialects, research with the SEP the location of actual indigenous schools, analysis and inventory or current schools conditions, negotiation with tribe chiefs, analysis of the technological communication requirements to reach the indigenous communities, identification and inventory of local teachers technology knowledge, selection of a pilot topic, analysis of actual student competence with traditional education system, identification of local translators, design of the e-learning platform, design of the multimedia resources and storage strategy for &ldquo;Cloud Computing&rdquo;, translation of the topic to both dialects, Indigenous teachers training, pilot test, course release, project follow up, analysis of student requirements for the new technological platform, definition of a new and improved proposal with greater reach in topics and regions. Importance of phase one of the project is multiple, it includes the proposal of a working technological scheme, focusing in the cultural impact in Mexico so that indigenous tribes can improve their knowledge about new forms of crop improvement, home storage technologies, proven home remedies for common diseases, ways of preparing foods containing major nutrients, disclose strengths and weaknesses of each region, communicating through cloud computing platforms offering regional products and opening communication spaces for inter-indigenous cultural exchange.</p>",2017,"Mexicans indigenous tribes, education, knowledge transfer, cloud computing, Otomí, Náhuatl, language.",10.5281/zenodo.1130665,,publication
QoS BASED SERVICE COMPOSITION FOR SERVICE COMPUTING USING ENHANCED PSO,"P. Thangaraj, P. Balasubramanie","<p>In service composition, service delivery is the important factor which estimates and satisfies the needs of the end user. Due to availability of enormous service providers providing required computing facility across various domains. The selection and retrieval of appropriate service is done using various evolutionary algorithms. Here we use an enhanced particle swarm optimization algorithm to classify the services available services based on the functional and non functional QoS factors. The enhanced PSO algorithm used in this work focuses on the attributes such as effectiveness, reliability, cost, availability, distance and interoperability. The result shows that the best interoperable service is chosen and delivered to the end user. For example, the best integrated separate reservation system is retrieved for travel, hotel and other resources required to satisfy the need of customer as a single service.</p>",2017,Particle Swarm Optimization; Web Services; Quality of Service & Interoperability,10.5281/zenodo.495744,,publication
A Security Cloud Storage Scheme Based Accountable Key-Policy Attribute-Based Encryption without Key Escrow,"Ming Lun Wang, Yan Wang, Ning Ruo Sun","<p>With the development of cloud computing, more and more users start to utilize the cloud storage service. However, there exist some issues: 1) cloud server steals the shared data, 2) sharers collude with the cloud server to steal the shared data, 3) cloud server tampers the shared data, 4) sharers and key generation center (KGC) conspire to steal the shared data. In this paper, we use advanced encryption standard (AES), hash algorithms, and accountable key-policy attribute-based encryption without key escrow (WOKE-AKP-ABE) to build a security cloud storage scheme. Moreover, the data are encrypted to protect the privacy. We use hash algorithms to prevent the cloud server from tampering the data uploaded to the cloud. Analysis results show that this scheme can resist conspired attacks.</p>",2017,"Cloud storage security, sharing storage, attributes, Hash algorithm.",10.5281/zenodo.1127308,,publication
Ontology-Based Backpropagation Neural Network Classification and Reasoning Strategy for NoSQL and SQL Databases,"Hao-Hsiang Ku, Ching-Ho Chi","<p>Big data applications have become an imperative for many fields. Many researchers have been devoted into increasing correct rates and reducing time complexities. Hence, the study designs and proposes an Ontology-based backpropagation neural network classification and reasoning strategy for NoSQL big data applications, which is called ON4NoSQL. ON4NoSQL is responsible for enhancing the performances of classifications in NoSQL and SQL databases to build up mass behavior models. Mass behavior models are made by MapReduce techniques and Hadoop distributed file system based on Hadoop service platform. The reference engine of ON4NoSQL is the ontology-based backpropagation neural network classification and reasoning strategy. Simulation results indicate that ON4NoSQL can efficiently achieve to construct a high performance environment for data storing, searching, and retrieving.</p>",2017,"Hadoop, NoSQL, ontology, backpropagation neural network, and high distributed file system.",10.5281/zenodo.1132613,,publication
BALANCED AWARE FIREFLY OPTIMIZATION BASED COST-EFFECTIVE PRIVACY PRESERVING APPROACH OF INTERMEDIATE DATA SETS OVER CLOUD COMPUTING,"J. Sasidevi, Dr. R. Sugumar, P. Shanmuaga Priya","<p>Cloud computing is an embryonic archetype with remarkable impetus; however its exclusive facets intensify safety and privacy confronts. In the previous method, the privacy of intermediate data set problems is dealt with which is concentrated to regain privacy sensitive information. Alternatively the previous system contains problem with time and cost intricacy. As well it contains issue with dealing privacy conscious well-organized scheduling of intermediate data sets in cloud by considering privacy preserving. In order to surmount the above stated problems, in the existing system, enhanced balanced scheduling methodology is presented to get better the cost complexity and privacy preservation. Balanced aware FireFly Optimization (BFFO) is used for proficient privacy conscious data set scheduling. This technique is utilized to discover the resolution that carries out best on poise amongst a set of resolutions with similar execution time. Consequently the research system gives superior privacy preservation and enhanced scheduling cost more willingly than the previous method. The encryption technique is used to guarantee the security and end users decrypted the real information with improved privacy. The experimentation outcome show that the presented method confirms superior privacy, lesser cost, lesser time complexity and proficient storage metrics utilizing BFFO methodology compared to the previous Cost based Heuristic (C_HEU) algorithm.</p>",2017,,10.5281/zenodo.1069726,,publication
